gene_id,module,species,module_size,module_trait_correlation,module_trait_direction,module_trait_expression_pattern,module_trait_pvalue,module_trait_FDR,MM,MM_pvalue,GS,GS_pvalue,aligned_GS,absolute_GS,passes_MM,passes_aligned_GS,passes_GS_pvalue,passes_all_support_criteria,exploratory_joint_score,MM_rank
si:ch211-191d15.2,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.5434894533910214,0.06779673716080603,0.799222025752606,0.0018142200948234643,0.799222025752606,0.799222025752606,FALSE,TRUE,TRUE,FALSE,0.43436874191434865,197
rereb,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.522789309523631,0.08117098175018479,0.6918215443597674,0.012681211590190708,0.6918215443597674,0.6918215443597674,FALSE,FALSE,TRUE,FALSE,0.36167690748941483,198
ca2,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.46721249492803546,0.12566303377149407,0.5558482041060643,0.060582184674113373,0.5558482041060643,0.5558482041060643,FALSE,FALSE,FALSE,FALSE,0.2596992262416622,199
patz1,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.3824837756051217,0.21979597146750168,0.5849257488237737,0.04574545907360749,0.5849257488237737,0.5849257488237737,FALSE,FALSE,TRUE,FALSE,0.22372460885877002,200
smad3b,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.3494496650294026,0.26553202894867417,0.5325240573476997,0.07467590260634006,0.5325240573476997,0.5325240573476997,FALSE,FALSE,FALSE,FALSE,0.18609035346025204,201
igfbp7,magenta,On,202,0.9213597761125775,Positive,On higher,2.0734088254582805e-5,0.0024880905905499367,0.2472963371158041,0.4383905283658379,0.41706318382879604,0.1773888306493818,0.41706318382879604,0.41706318382879604,FALSE,FALSE,FALSE,FALSE,0.10313819770671652,202
nup50,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.991885897330699,2.732566744573626e-10,0.8241531574271377,9.777038332387004e-4,0.8241531574271377,0.8241531574271377,TRUE,TRUE,TRUE,TRUE,0.8174658940925453,1
ppp4r3b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9790213348259574,3.0895412385687385e-8,0.8901075272394301,1.0467460338255519e-4,0.8901075272394301,0.8901075272394301,TRUE,TRUE,TRUE,TRUE,0.8714342594565792,2
ugcg,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9770075660331581,4.869221895445611e-8,0.8486353787163734,4.8255177675069177e-4,0.8486353787163734,0.8486353787163734,TRUE,TRUE,TRUE,TRUE,0.8291231858093113,3
PIP4K2B,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9746263181631517,7.938028702625009e-8,0.8504511442961611,4.557545477922563e-4,0.8504511442961611,0.8504511442961611,TRUE,TRUE,TRUE,TRUE,0.8288720675430067,4
coa6,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9713832984848572,1.44052682626544e-7,0.8563443668468829,3.7665583416304587e-4,0.8563443668468829,0.8563443668468829,TRUE,TRUE,TRUE,TRUE,0.8318386157066516,5
pcyt1aa,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9696686618953677,1.9214370712652504e-7,0.8467421093233654,5.117786698967625e-4,0.8467421093233654,0.8467421093233654,TRUE,TRUE,TRUE,TRUE,0.8210592881180488,6
atp5f1b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9650011807694652,3.899548650622417e-7,0.7586920125869825,0.004226396213079321,0.7586920125869825,0.7586920125869825,TRUE,TRUE,TRUE,TRUE,0.7321386879868,7
xaf1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9547881687517833,1.3787990662680995e-6,0.7236824443534055,0.007799865041708488,0.7236824443534055,0.7236824443534055,TRUE,TRUE,TRUE,TRUE,0.6909634358020023,8
rxrbb,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9540489234981613,1.4933940783222612e-6,0.7334648148613566,0.006632853238185654,0.7334648148613566,0.7334648148613566,TRUE,TRUE,TRUE,TRUE,0.6997613170422554,9
rhof,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9539637191037211,1.5070732475597645e-6,0.7322696351563482,0.00676790688334081,0.7322696351563482,0.7322696351563482,TRUE,TRUE,TRUE,TRUE,0.698558664540475,10
klhl21,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.952992352138026,1.6701676002176493e-6,0.8623473733833188,3.0749854173542086e-4,0.8623473733833188,0.8623473733833188,TRUE,TRUE,TRUE,TRUE,0.8218104517206175,11
nus1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9515082479158565,1.946089224493209e-6,0.8503295597134704,4.575119494508675e-4,0.8503295597134704,0.8503295597134704,TRUE,TRUE,TRUE,TRUE,0.8090955895140258,12
gpr155a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9506633904912096,2.1185892343144144e-6,0.7730739086805785,0.003191158108171912,0.7730739086805785,0.7730739086805785,TRUE,TRUE,TRUE,TRUE,0.7349330631265705,13
cdip1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9436291220518088,4.076414542184706e-6,0.8654467817282099,2.759028282128947e-4,0.8654467817282099,0.8654467817282099,TRUE,TRUE,TRUE,TRUE,0.8166607868247541,14
ormdl2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9425822678079228,4.461285839943847e-6,0.8961413912384226,7.975645202598979e-5,0.8961413912384226,0.8961413912384226,TRUE,TRUE,TRUE,TRUE,0.8446869848300593,15
rnft1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9402949345366758,5.402471434263988e-6,0.7027139779072131,0.010812174338857764,0.7027139779072131,0.7027139779072131,TRUE,TRUE,TRUE,TRUE,0.66075839385427,16
fgd5a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9353779879799908,7.95781643165406e-6,0.803995722485842,0.0016224518262238702,0.803995722485842,0.803995722485842,TRUE,TRUE,TRUE,TRUE,0.7520399012433259,17
bloc1s1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9350105555891564,8.181501115179038e-6,0.774621091101881,0.0030925484000354285,0.774621091101881,0.774621091101881,TRUE,TRUE,TRUE,TRUE,0.7242788967622483,18
acyp2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9342795529608515,8.64129511063188e-6,0.7269838805031688,0.007390096019253188,0.7269838805031688,0.7269838805031688,TRUE,TRUE,TRUE,TRUE,0.6792061748862456,19
DDA1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9342005718634945,8.692170892808482e-6,0.9174415042344082,2.6263010276912414e-5,0.9174415042344082,0.9174415042344082,TRUE,TRUE,TRUE,TRUE,0.8570743779070887,20
dctpp1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9284050916881543,1.3125659018633225e-5,0.8470589298802567,5.067946066037695e-4,0.8470589298802567,0.8470589298802567,TRUE,TRUE,TRUE,TRUE,0.7864138234607496,21
C1orf50,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9201239763475002,2.2367692794229463e-5,0.8298081134304943,8.387022103599965e-4,0.8298081134304943,0.8298081134304943,TRUE,TRUE,TRUE,TRUE,0.7635263409350839,22
sprtn,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9198820011499895,2.269911062661244e-5,0.928663775193094,1.2895954868047517e-5,0.928663775193094,0.928663775193094,TRUE,TRUE,TRUE,TRUE,0.8542610919201272,23
rab34b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.918247142409183,2.50410337350784e-5,0.9125310730729609,3.476417568359069e-5,0.9125310730729609,0.9125310730729609,TRUE,TRUE,TRUE,TRUE,0.8379290502088317,24
micu1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.91528220020346,2.97710961969747e-5,0.8329196052855016,7.690352561565965e-4,0.8329196052855016,0.8329196052855016,TRUE,TRUE,TRUE,TRUE,0.7623564889183113,25
xrcc6,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9118321916004691,3.613182331936001e-5,0.6680109248021863,0.01758701885266292,0.6680109248021863,0.6680109248021863,TRUE,FALSE,TRUE,FALSE,0.6091138655754337,26
csgalnact2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.9117074690573354,3.6380283499476885e-5,0.7263243228307399,0.007470638638300816,0.7263243228307399,0.7263243228307399,TRUE,TRUE,TRUE,TRUE,0.6621953100827969,27
hbs1l,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.894744248690824,8.506080828766511e-5,0.7912440121833839,0.002172937097242764,0.7912440121833839,0.7912440121833839,TRUE,TRUE,TRUE,TRUE,0.7079610292121351,28
ube3a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.893254249922262,9.101850103833559e-5,0.8147771972429005,0.0012465918926541316,0.8147771972429005,0.8147771972429005,TRUE,TRUE,TRUE,TRUE,0.72780319417697,29
jam2a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8887758096112607,1.1091538936794897e-4,0.971025681327645,1.5318912138727704e-7,0.971025681327645,0.971025681327645,TRUE,TRUE,TRUE,TRUE,0.8630241360753037,30
tgfa,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8887323982429666,1.1112361863241972e-4,0.8645928893896191,2.843424773404786e-4,0.8645928893896191,0.8645928893896191,TRUE,TRUE,TRUE,TRUE,0.7683917120910521,31
cldn7b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8886739366955618,1.1140452203151604e-4,0.985333801936331,5.214261301910328e-9,0.985333801936331,0.985333801936331,TRUE,TRUE,TRUE,TRUE,0.8756404687259642,32
slc35d2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8876445461516465,1.1644244129486454e-4,0.9732944707298933,1.0228866111073138e-7,0.9732944707298933,0.9732944707298933,TRUE,TRUE,TRUE,TRUE,0.8639395287429431,33
ckmt2a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.887085730431137,1.1925103390523078e-4,0.8023404351534829,0.0016870934136660458,0.8023404351534829,0.8023404351534829,TRUE,TRUE,TRUE,TRUE,0.7117447509725636,34
zgc:55888,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8848723323503153,1.3090075120459284e-4,0.9840382151957541,7.9445452614951e-9,0.9840382151957541,0.9840382151957541,TRUE,TRUE,TRUE,TRUE,0.8707481906021084,35
zgc:162730,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8807340555469075,1.5505701293563168e-4,0.6771142480917584,0.015571300238036202,0.6771142480917584,0.6771142480917584,TRUE,FALSE,TRUE,FALSE,0.5963575777904492,36
slc25a26,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8806815086573632,1.5538464120804676e-4,0.9444306183306985,3.799924031215888e-6,0.9444306183306985,0.9444306183306985,TRUE,TRUE,TRUE,TRUE,0.8317425817736859,37
cyb5d1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8804943024502218,1.565562674547215e-4,0.9608800601032743,6.756358303770314e-7,0.9608800601032743,0.9608800601032743,TRUE,TRUE,TRUE,TRUE,0.8460494182589596,38
tbc1d20,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8796650162817712,1.6182965978551255e-4,0.7865730311371136,0.0024067230253451847,0.7865730311371136,0.7865730311371136,TRUE,TRUE,TRUE,TRUE,0.6919207782420311,39
eri1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8793320189486218,1.6398581603417367e-4,0.9549709543689855,1.351570848313647e-6,0.9549709543689855,0.9549709543689855,TRUE,TRUE,TRUE,TRUE,0.8397365373425721,40
tmpob,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8733803841338796,2.0645794883555126e-4,0.6471979134103716,0.022906460845962658,0.6471979134103716,0.6471979134103716,TRUE,FALSE,TRUE,FALSE,0.5652499622249957,41
fbxo30a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8726434041146336,2.1226260694873116e-4,0.8614867534140765,3.167523437355199e-4,0.8614867534140765,0.8614867534140765,TRUE,TRUE,TRUE,TRUE,0.7517707330989237,42
akirin2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8684359989126471,2.478845122935537e-4,0.7461756699562325,0.005318506560734172,0.7461756699562325,0.7461756699562325,TRUE,TRUE,TRUE,TRUE,0.6480058133027545,43
phykpl,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8644803172643688,2.8546994234259735e-4,0.8068076466628296,0.0015170158793861978,0.8068076466628296,0.8068076466628296,TRUE,TRUE,TRUE,TRUE,0.6974693303584016,44
dhrs7,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8602789760322629,3.301028988276998e-4,0.9716964548959218,1.3641333017925067e-7,0.9716964548959218,0.9716964548959218,TRUE,TRUE,TRUE,TRUE,0.8359300312320436,45
gosr1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8580108598325958,3.563544030204457e-4,0.7102100328725359,0.009650570701733483,0.7102100328725359,0.7102100328725359,TRUE,TRUE,TRUE,TRUE,0.6093679209667007,46
si:dkey-72l14.3,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8549078813858658,3.9486689984946427e-4,0.977498576212207,4.374650184217631e-8,0.977498576212207,0.977498576212207,TRUE,TRUE,TRUE,TRUE,0.8356712368472782,47
usp4,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.850376116661702,4.568383879654151e-4,0.8848416868615789,1.3106806463462992e-4,0.8848416868615789,0.8848416868615789,TRUE,TRUE,TRUE,TRUE,0.7524482375337392,48
p4ha1a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8499360937512911,4.6323525108417796e-4,0.7902650587165394,0.0022204306241791175,0.7902650587165394,0.7902650587165394,TRUE,TRUE,TRUE,TRUE,0.6716747970336702,49
ltb4r2b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.849370831457561,4.715545786754278e-4,0.979088102644073,3.041029603982988e-8,0.979088102644073,0.979088102644073,TRUE,TRUE,TRUE,TRUE,0.831608875813002,50
wfs1a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8420039244638041,5.909566858817894e-4,0.9996837344118198,2.4904700862000806e-17,0.9996837344118198,0.9996837344118198,TRUE,TRUE,TRUE,TRUE,0.8417376275973836,51
mogat2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8392397226067043,6.413409295195987e-4,0.9962306473090383,5.954621081958193e-12,0.9962306473090383,0.9962306473090383,TRUE,TRUE,TRUE,TRUE,0.8360763320999348,52
si:dkey-175m17.6,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8390985789643424,6.439999773509503e-4,0.9959987360254235,8.023025295329394e-12,0.9959987360254235,0.9959987360254235,TRUE,TRUE,TRUE,TRUE,0.8357411240492141,53
msh4,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8367715979658266,6.890821326538131e-4,0.9939392866172956,6.37495806184368e-11,0.9939392866172956,0.9939392866172956,TRUE,TRUE,TRUE,TRUE,0.8317001651437681,54
vtg3,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8360248331454234,7.040550874521852e-4,0.9922892274739771,2.11909567134266e-10,0.9922892274739771,0.9922892274739771,TRUE,TRUE,TRUE,TRUE,0.8295784358309328,55
med15,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8250166770512177,9.554040413404921e-4,0.8743253531838956,1.9919722884223295e-4,0.8743253531838956,0.8743253531838956,TRUE,TRUE,TRUE,TRUE,0.7213329975454099,56
zgc:66024,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.821151159445937,0.0010583672189935667,0.8439496903648679,5.573711815883619e-4,0.8439496903648679,0.8439496903648679,TRUE,TRUE,TRUE,TRUE,0.6930102667571507,57
prss12,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8090094842527094,0.0014381944179033342,0.7925071337062498,0.002112809345390927,0.7925071337062498,0.7925071337062498,TRUE,TRUE,TRUE,TRUE,0.6411457875062861,58
C2orf49,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.8037936733674665,0.0016302386398786345,0.8788056762323149,1.67439607901182e-4,0.8788056762323149,0.8788056762323149,TRUE,TRUE,TRUE,TRUE,0.7063784426749529,59
rhd,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.7989415777803094,0.0018260024994403495,0.8349551333229555,7.259401115893249e-4,0.8349551333229555,0.8349551333229555,FALSE,TRUE,TRUE,FALSE,0.6670803715928106,60
tmem192,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.77932659680391,0.0028068419445346814,0.810618963721971,0.0013825981664169428,0.810618963721971,0.810618963721971,FALSE,TRUE,TRUE,FALSE,0.6317369183021558,61
cyfip1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.7746347412010536,0.0030916888600026906,0.8463724476185627,5.176419729416365e-4,0.8463724476185627,0.8463724476185627,FALSE,TRUE,TRUE,FALSE,0.6556295019207076,62
zdhhc17,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.7660754992320157,0.003667402943257454,0.759589821290182,0.004155186210252561,0.759589821290182,0.759589821290182,FALSE,TRUE,TRUE,FALSE,0.5819031515564338,63
btbd17a,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.756965241363817,0.0043659494544233575,0.8562417344410889,3.7793486913099397e-4,0.8562417344410889,0.8562417344410889,FALSE,TRUE,TRUE,FALSE,0.6481452311769722,64
slc1a8b,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.7485962407393685,0.005092346260552082,0.5890432155456444,0.043875229392277657,0.5890432155456444,0.5890432155456444,FALSE,FALSE,TRUE,FALSE,0.440955536790499,65
gpatch8,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.6560948597127608,0.02050674736950125,0.7029972561337816,0.010766476538524965,0.7029972561337816,0.7029972561337816,FALSE,TRUE,TRUE,FALSE,0.4612328861415492,66
si:ch211-39a7.1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.6298823369905362,0.028152548901248287,0.7484784874673357,0.005103177224771718,0.7484784874673357,0.7484784874673357,FALSE,TRUE,TRUE,FALSE,0.47145337887306715,67
ndufb3,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.6233283348039987,0.030347565648654665,0.5502348597205275,0.06378944367053571,0.5502348597205275,0.5502348597205275,FALSE,FALSE,FALSE,FALSE,0.34297697886070827,68
pon1,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.6043357457356493,0.03740169013952445,0.6016764239244967,0.03847506512684855,0.6016764239244967,0.6016764239244967,FALSE,FALSE,TRUE,FALSE,0.3636145703439694,69
eif4e2,lightgreen,Pn,70,0.8422028913680637,Positive,Pn higher,5.874521642419884e-4,0.035247129854519305,0.5263629397273027,0.07874362358802037,0.47633778152612793,0.11745952912654475,0.47633778152612793,0.47633778152612793,FALSE,FALSE,FALSE,FALSE,0.25072655498727436,70
