gene_id,module,MM.darkturquoise,MM.grey60,MM.lightcyan,MM.purple,MM.green,MM.salmon,MM.lightgreen,MM.greenyellow,MM.lightyellow,MM.royalblue,MM.red,MM.tan,MM.cyan,MM.darkgreen,MM.darkred,MM.blue,MM.magenta,MM.turquoise,MM.brown,MM.pink,MM.black,MM.midnightblue,MM.yellow,MM.grey,p.MM.darkturquoise,p.MM.grey60,p.MM.lightcyan,p.MM.purple,p.MM.green,p.MM.salmon,p.MM.lightgreen,p.MM.greenyellow,p.MM.lightyellow,p.MM.royalblue,p.MM.red,p.MM.tan,p.MM.cyan,p.MM.darkgreen,p.MM.darkred,p.MM.blue,p.MM.magenta,p.MM.turquoise,p.MM.brown,p.MM.pink,p.MM.black,p.MM.midnightblue,p.MM.yellow,p.MM.grey,GS.Ab,GS.Mz,GS.Nb,GS.On,GS.Pn,p.GS.Ab,p.GS.Mz,p.GS.Nb,p.GS.On,p.GS.Pn
mettl6,greenyellow,-0.25534977199414566,-0.584023460890071,-0.09809958346419917,0.15967926023233908,-0.5591168877119593,-0.36721525125783594,0.5415026110145131,0.928248607552501,0.35269783339457167,0.17056391587376288,0.38956588279565163,0.4074294964603551,-0.11419856878855893,0.516837285982307,0.3930557000767514,-0.20828607914321476,-0.17047518733920064,0.27441935879091117,0.445367778766146,0.4241891965713355,-0.19032330273467177,-0.3066452491434072,0.28418961490597433,-0.07071274766734502,0.4231243127743387,0.04616269099552097,0.7616540596049828,0.6200957935011869,0.058767121812773826,0.24030078626135482,0.06900940231089346,1.3266173279616868e-5,0.2608088278271712,0.5961141725912213,0.21065587483022208,0.18864317062383665,0.7237942213878718,0.08532602247256452,0.20623831466361012,0.5159367087592951,0.5963082179216095,0.388046167455641,0.14679587324029897,0.16934052480846806,0.5535225907404412,0.3323226959718405,0.37067207537916613,0.8271353376831466,0.46504472091253846,-0.35010926385457675,-0.4426562892785922,-0.34165280948013876,0.6237099929014134,0.12766543009295594,0.26456892217425043,0.14956826087670236,0.2770697961783224,0.030216473603997585
mettl8,turquoise,-0.020138249569358953,-0.3144230848984803,-0.08363509321599175,0.00731188483291209,-0.3902635782881644,0.09572844517018686,-0.19163757684175975,0.16735770349026632,0.3584836632549015,0.16103512934859437,-0.15287783896457247,-0.19569632518583663,-0.8148407386938125,-0.4110956305060648,-0.6182771369537201,0.09902581573095681,0.4968126414872639,0.8511495451809408,0.5580265016661348,0.658394150901041,0.3619242886979412,0.6480580313244249,0.5444064160916745,0.16572296742791232,0.9504678148003434,0.3195641772597566,0.7960867930322296,0.9820071910639411,0.2097681440169845,0.7672731167076124,0.5507349234536656,0.6031412936311709,0.2525174450450841,0.6170892796829304,0.6352572409257498,0.5421629398599832,0.0012445968085664754,0.1843095085272894,0.03212131802420086,0.7594619520085245,0.10035760953056842,4.45761022943218e-4,0.05936833590115898,0.019917654978602505,0.24766098208854279,0.02266596835523028,0.06724205930492885,0.6067361809759418,0.5183481927784196,-0.07061312639384648,-0.6157854986625153,0.5553272700246853,-0.410692486572368,0.0842579146357228,0.8273756393473897,0.03302313052040459,0.06087500797453346,0.1847829997680755
mex3b,turquoise,-0.07681574670080396,-0.41268573581457235,-0.2808649543512618,-0.15993285853762806,-0.42041881130350134,0.04000241209751787,-0.15081264552431325,0.14451218390175918,0.4692579925086244,0.19285169122595391,-0.03416803912806793,-0.16834204026835226,-0.7014385530162722,-0.37290341309388503,-0.6854789697199835,0.3130032145206508,0.5261718828657735,0.907094917037524,0.5677404687888511,0.5764427958416042,0.35675197406079256,0.7428176953201379,0.4791080276075538,0.20205539405807732,0.8124406431637782,0.18244929371155674,0.3765379810328253,0.6195330550420082,0.17356968593525388,0.9017662997108288,0.6398867796390342,0.6540829453739523,0.12379252019152001,0.5481648772510332,0.9160453416560063,0.600980571181359,0.011019710697648849,0.23253423246047528,0.013874012400619305,0.32187291216914393,0.07887212822646987,4.6557128629033106e-5,0.05416084974055602,0.04977471670612223,0.2549826585159784,0.005644694892957055,0.11504075124712036,0.5288465758078635,0.4516350651691738,-0.034938755116447,-0.698349166000734,0.5883141025865926,-0.3459059202536174,0.14051475378047215,0.9141577000267536,0.011534669567722557,0.04420239291581321,0.2707410438656629
mfap1,yellow,0.5259075234697057,0.15434437335500578,-0.10677276989752374,0.09051676039259379,-0.5026135527639797,-0.36152947257853446,-0.20898973220274483,0.23012343284229586,-0.2039459639985268,0.24698862706059171,0.2673428051351795,0.3849177028174669,-0.293425375535857,-0.45909732500552153,-0.560504115990981,-0.09681262228611501,0.04322688150543609,0.48404578133216897,0.6338590864421113,0.5291212441919462,0.662837523279545,0.4836648731766514,0.9860007578138523,0.11181767849854103,0.0790501718957118,0.6319769670811161,0.7411922450011974,0.7796595074091348,0.09583371416940027,0.24821545676749182,0.5144874533548891,0.4718096207971736,0.5249148046950483,0.4389790436170603,0.4008851736544984,0.21662827554459024,0.35462972369897183,0.1332656510787059,0.05800837777468523,0.7647025706281805,0.8938859346448229,0.11081145701149052,0.026877917315701248,0.07690428395395948,0.018814402842775683,0.11113398909061709,4.13631022883381e-9,0.7293598100700609,0.4393104256854719,0.6385758172644099,-0.5849030195773254,-0.10782450717818994,-0.31646789595104596,0.15303518652318673,0.025420815608213382,0.04575593661981796,0.7387211379826899,0.31625532702613224
mff,turquoise,0.20390690283554294,-0.07093220646123483,-0.24616969738089914,0.3013564856371584,-0.2725446821877542,0.2492614087696487,-0.1982867438390637,0.17170308153936553,0.01287689349557539,-0.23284958008160767,-0.13785404788816183,-0.11371667184437063,-0.7188427182879612,-0.3332386901147758,-0.44090503494308536,-0.03324281311044055,0.2752146491396337,0.775371366329576,0.6089918639562091,0.27621014587851955,0.3101749873146216,0.48159809329870856,0.649551368065748,0.2621607394948653,0.5249959117005424,0.8266060177338516,0.4405471556743009,0.34115348095513187,0.39142668658097357,0.4346412117219617,0.5367214905509325,0.5936250213880889,0.9683177749080932,0.46642724816883263,0.6692001378920076,0.7249197262601739,0.008431011108678594,0.28983703791212945,0.15137654368225337,0.9183119351865254,0.38661658870118765,0.0030455728626862444,0.035574041703748685,0.38483094149943164,0.3264988156963178,0.1128948632987301,0.022252795427428435,0.41042100005283655,0.5770453228990082,-0.007353794506959478,-0.4267195451789939,0.2904264050725671,-0.4134770961744353,0.049480590068405335,0.9819040761566831,0.16653901148729458,0.35979790108203635,0.181527879119487
mfge8b,blue,-0.5385861718896644,-0.1877109874409178,-0.9238466841606258,-0.5903159378419697,0.019026392141565682,-0.4211216610298636,0.669513616254657,0.3018887967124519,0.20019354349310592,0.29621775972560654,0.28175940334118704,0.597735292061653,0.37378257569063916,-0.022960902038883138,0.15338640361447287,0.7847425163180646,0.3822285275803581,0.26326278401029846,-0.01526413206662186,-0.2687411455869145,0.33036299471617764,-0.09953201621136182,-0.05798457826779299,-0.19163321399731253,0.07081637957903318,0.5590806674925582,1.7732087658878585e-5,0.04330825173892567,0.9531998307382634,0.17277634114964877,0.01724178787002196,0.34025900833622613,0.5327308828213098,0.3498532102181041,0.37495514087814596,0.04010589008895602,0.23134735619256827,0.9435343560152234,0.6341190224194848,0.0025033968038197713,0.22012977832453814,0.4083836495859735,0.9624475921373423,0.39833134022319316,0.2942754125334397,0.7582646160913972,0.8579413449929767,0.5507441677327423,-0.4780007305597892,0.10449138627941246,-0.4780007305597892,0.19371623803863894,0.539146948402204,0.11600358257421615,0.7465601592688459,0.11600358257421615,0.5463378417383589,0.07046643375890815
mfhas1,brown,0.08821443829711051,-0.4967061649360633,-0.06502054377391372,-0.19981551258561372,-0.6317772430855532,-0.5012196426082528,0.10658596985609003,0.4714208354859152,0.43525663192282654,0.6537088200129649,0.5639281036702554,0.2768920904613905,-0.0167681517605233,0.1286119919246232,-0.3692697065128981,0.27063488074495434,-0.003593729299102846,0.4452543088278156,0.734899743849617,0.6885038411096012,0.14824479693448833,0.42011497307660944,0.4316155178799306,-0.12669896681143133,0.7851465302261419,0.10044195567161121,0.8408870485218842,0.5335210327976523,0.02753987133880566,0.09690801842652033,0.74163137616477,0.12183463504994915,0.15730384854198431,0.021131406136684436,0.05616488801402673,0.3836101714331802,0.9587500927762491,0.6903712791288608,0.2374781742098132,0.39488592694072644,0.9911562090926269,0.1469112251438467,0.006473394039140471,0.013295257112470055,0.6456595870303712,0.17391335090602672,0.16120187493597626,0.6947796554251604,0.3807574743950283,0.17296925037216124,-0.6748669860698635,-0.06423453916942994,0.168495475742868,0.22205953342205767,0.5908630665455863,0.016052224212413223,0.8427892419971784,0.6006440292506434
mfn1b,turquoise,0.3000223611070158,-0.27794741053621397,-0.1772978968277369,0.23237618841481011,-0.5660208963786356,0.005569677724871366,-0.19260044919706304,0.35007566503734194,0.19821112120014053,-0.10425685908225574,0.2403948510549175,-0.05248071389962804,-0.5075047376869745,-0.00996942475382473,-0.44451748314604983,-0.042523385922520765,-0.00904537774534307,0.6799426491324774,0.7756934207535013,0.41079636685275955,0.10310393431745789,0.5220405268105748,0.651665456847877,0.3665269358988135,0.34340083585547654,0.3817249448733411,0.5814586061987804,0.4673598279494642,0.05505847721154024,0.9862939381382277,0.5486962991255648,0.26461793219842433,0.5368800159307132,0.7471125739473929,0.45168118645805133,0.8713213530758805,0.09212735883085296,0.9754691197234949,0.14766168702927562,0.8956044979517377,0.9777423189216522,0.014981186910690116,0.0030255761199206232,0.18466092051427022,0.7498298030980886,0.08168596329637355,0.02167728444225514,0.24125088085191657,0.7388613974633698,-0.0032504181826948867,-0.5016272237331849,0.0209421646407623,-0.22232331764487284,0.006048090441966391,0.992001036685099,0.09659305879741027,0.9484927670895253,0.487366988215297
mfn2,green,-0.3279682050276261,0.39473554667676375,-0.04713966113662342,-0.03491020484623921,0.8441525221346583,0.4120095387136459,0.13534060414818844,-0.5131252459210252,-0.3033946065006522,-0.2609315956596131,-0.5185712135145563,-0.20238328564086497,0.2848607979981904,-0.07089544888795227,0.42895523609140435,0.18714413779626343,0.18673396145908486,-0.4747863219671369,-0.706305149873463,-0.7267078293867153,-0.14878658314898088,-0.45048518617661115,-0.7329885848710944,-0.3313904768503313,0.29800057640535094,0.2041322051200674,0.8843352686529123,0.914227618291966,5.5395722608228e-4,0.18323892124695526,0.6749366643953305,0.08798907361882193,0.3377355603405843,0.4126992908160715,0.08410102672843317,0.5281637660856193,0.3694936843327503,0.8266946699316001,0.16408822460789382,0.5602897203144097,0.5611652628557258,0.1188286687267418,0.010243417697083274,0.0074237267029643415,0.6444400841619913,0.14165393705105395,0.006686421638488348,0.2926852164797634,-0.7281709109273539,-0.21539991413873036,0.624430643683283,0.26061987733226555,0.014052257690224168,0.007246782375129877,0.501367524061159,0.02997005608578286,0.4132780783051887,0.9654273754239868
mfrp,turquoise,0.030726726362780437,-0.4265061131644651,-0.15727072988139126,-0.15162143738371014,-0.5601796460152763,-0.04842850438501115,-0.2115156348112491,0.20073886363242696,0.48946918003226625,0.24456014054866562,0.1229047119065379,-0.14559297980050132,-0.59679760719375,-0.2474439641065242,-0.6855202368774249,0.229880205356951,0.3387293845801826,0.8187128786316152,0.6428499638206233,0.6543480701499745,0.2655243114065247,0.7464494123940203,0.5097855001048546,0.2619274633108748,0.9244785553083107,0.16677417857335033,0.6254496501245759,0.6380722974177391,0.0581852316543074,0.8811923772042678,0.5092997714312518,0.5315919472838655,0.10628635916735221,0.44363703222011364,0.7035487515101678,0.6516400578951131,0.040501018877470124,0.4381083176553918,0.013865993689831995,0.47229123029107656,0.2814685719552497,0.0011275790992552465,0.024150647639237178,0.020962709958349278,0.40421866686716346,0.005292557194276704,0.09043258710364219,0.4108529075483738,0.5490009675287999,0.005880714739033906,-0.6827288009705954,0.4134531774263439,-0.3034198970715889,0.06450988936611561,0.9855285958642543,0.01441616479532069,0.18155568615930523,0.33769326470597627
mfsd2b,darkgreen,-0.24356247027979744,-0.20517181343558094,0.22553619195185398,0.1689318562748354,-0.044982740630065125,-0.21760314215558255,0.5052118860991321,0.5135099444995714,0.02606569285828179,0.01500138435290923,0.27789992044263057,0.30418928997127564,0.5119911958825542,0.7583124984645536,0.8595087624556681,-0.36442693704483625,-0.5474723509922582,-0.5574805715067637,-0.22150190094875052,-0.13426246651730442,-0.5619276440373072,-0.8184517783972586,-0.37612410942845476,-0.3589811944253988,0.4455574731512384,0.5223721825332096,0.4809308798494808,0.5996872737201329,0.88959840336108,0.4968928360512962,0.09385255343253814,0.08771051018533069,0.9359120329607231,0.9630936057358469,0.38180967848280023,0.33640790890322925,0.08881372898922708,0.004256773774665006,3.388426334313221e-4,0.24416325194995186,0.06541020176695067,0.059670950751406375,0.4890187147087358,0.6774022339333435,0.057236901077967604,0.001135192144322766,0.2282039349806034,0.25181175539109246,-0.06666382961840923,-0.35611633780996066,0.2901281718994321,-0.6532962286109302,0.7674648885053205,0.8369127000644933,0.2558910562628268,0.3603140125998451,0.021240812014783037,0.003568823556043129
mfsd4aa,salmon,0.1704840222678714,0.29437346553198673,0.4791515456166331,0.6071656562004495,0.4415335945576863,0.927823175822704,-0.5157951594941598,-0.4970286940744998,-0.281777465526791,-0.7937814881248494,-0.7127735945308251,-0.7752547228292905,-0.49971578725558063,-0.0779962005488409,0.07975787861602004,-0.5331769313340723,-0.06725072426149771,-0.11247730713666947,-0.26428346928408153,-0.3443436244749002,-0.3976468149633576,-0.07175117797622475,-0.2821668531009617,0.34933808487710966,0.5962888952440024,0.3530041059526098,0.11500301898658193,0.0362830921947439,0.150725915413522,1.3654199932269855e-5,0.08606806104848513,0.10018660756359404,0.37492321321552025,0.0020534447546253823,0.009275523315243091,0.003052840150863,0.0980760859763771,0.8096046219797,0.8053761356527088,0.0742534744720802,0.8354941165114548,0.7278166432462694,0.4065012341679083,0.2730560295038549,0.2005134403486723,0.8246312996463653,0.3742352548259017,0.2656951518968473,0.2180132612153243,-0.43439348666419364,0.6882585658005813,0.15467136793531475,-0.560799579850465,0.49606187794470924,0.15822241784572166,0.013341509175296177,0.6312463884022179,0.057847659847370336
mfsd8,turquoise,-0.09778256239367872,-0.3703614141531563,-0.09153923941712888,0.13796129898774237,-0.22700417127331715,0.34905793652741157,-0.13501059859334877,0.14664870692946957,0.36592045230352127,0.05155244752494096,-0.23939039206064117,-0.3257318559961453,-0.7816395703261446,-0.2512039036334282,-0.4585655542281827,0.17384676931999607,0.4690773197412486,0.8630938400110589,0.6230651447628295,0.4700580288869906,0.13936226382252945,0.5452788853920998,0.32550201487556063,0.11651484067965044,0.7624047216564427,0.23598632129582267,0.7772256201683628,0.6689557129288947,0.4780032085955851,0.26610496600595884,0.6756910367192641,0.6492568637941596,0.24208985945497827,0.8735811342406775,0.45363133994274774,0.30150304796779537,0.0026740073561090467,0.4309503349017556,0.13377401623038268,0.5889518145258356,0.1239569983470493,2.9964386248634335e-4,0.030438204279439694,0.12306591315308141,0.6657656341347793,0.06671721048941001,0.3018643139834431,0.7183914413317154,0.507360633457119,-0.2904200037015878,-0.4643210277362893,0.5698850139433264,-0.3569738669305176,0.09223515203647917,0.3598089749631317,0.12833852156637182,0.053055790074796653,0.2546659920869151
mgat2,brown,0.20906977101446644,-0.13114363760609682,-0.12368916253672642,0.1879493726918166,-0.3199646052610086,-0.11863793525654512,0.06250878561812068,0.38312616210423855,0.033005198531305874,0.29106010988114067,0.25008332014593293,0.2123304122046116,-0.16953801269059185,-0.015086518159616528,-0.2212695149156419,0.12120110880326058,0.00951889700608365,0.48951698359396073,0.7482870949490323,0.39584969430827616,0.21186650062186133,0.26836957766752734,0.5180353703211867,-0.41224221719171106,0.5143227168829041,0.6845509230626425,0.7017330079508235,0.5585725258701092,0.31064106468380503,0.7134496241951096,0.8469683966324615,0.2189572255853593,0.9188941276540558,0.35870253090854654,0.43307765390197195,0.5076313176279225,0.5983592516904835,0.962884286359211,0.48948646215076785,0.7074969169175415,0.9765774192515178,0.10624702940435907,0.005120818625914235,0.20274261853588527,0.5085809929977727,0.3990091414137513,0.08447830971296817,0.18296697202509532,0.3829242404484132,0.11866222991027883,-0.4538420528239434,-0.019472847895895096,-0.02161900410109477,0.21922066063610188,0.713393132864238,0.13834490120920614,0.9521027586815257,0.9468301229486741
mgrn1b,turquoise,-0.3968214848525118,-0.5986752228888297,-0.39870242718992055,-0.43075288865287414,-0.4466848047304234,-0.43281258914621096,0.3875899746999246,0.5099099556179535,0.627866454927833,0.6609741710771335,0.3479460388685383,0.2675425798460062,-0.1360220347705336,0.03871862826056321,-0.2610716565369923,0.5884242240501573,0.39813988113366616,0.6268652052718442,0.5360045593662558,0.577195576545105,0.22364768262763943,0.3486594178806154,0.21032916706036583,-0.3352203656642658,0.20153531967363963,0.03971257178001408,0.19921107548223682,0.16213425618964006,0.1454612568743502,0.15991365218065845,0.21318233728616082,0.09034071759218638,0.028815074416041194,0.0192714648564937,0.267735103021691,0.40051981378922175,0.6733798254165908,0.9049060769740037,0.4124393622909679,0.044152869572043237,0.19990447069712963,0.029148282196557854,0.072442820374414435,0.04940743375675801,0.4847092646020069,0.2666885670456605,0.5117336588169239,0.2868006777279699,0.1261457766847582,-0.10055613403051883,-0.7881924428025026,0.36460709317226075,0.2917368945489318,0.6960560532258153,0.7558437226728023,0.0023235981597072943,0.24391259419192435,0.3575346449396204
mia,greenyellow,-0.17332033918447287,-0.5744983441210502,-0.23684787859760567,-0.10177056062815558,-0.5892060632487979,-0.5557253566154639,0.53738497557386,0.8384670091304848,0.40429858566769294,0.46225776849358147,0.676142118047695,0.5217085508610106,0.26099111837626854,0.5565550713189452,0.2401924496695484,0.13780750961712665,-0.24383171624862696,0.22063295084341814,0.5460079904177166,0.394637923955609,-0.13278388528035498,-0.13836434013231594,0.21760059908870644,-0.33460295361261855,0.5900981009721353,0.0507322893957806,0.45858539944069154,0.7529755734940482,0.043802391985822406,0.06065115036674722,0.07156998878188904,6.560030332098476e-4,0.19239366252763127,0.13027020736222317,0.015778019854877475,0.08191499211028463,0.4125888170833636,0.060186412868790895,0.45207382702431176,0.6693062076547526,0.4450388028964627,0.49076877653579154,0.06628077976013654,0.20425423858406794,0.6807882959507094,0.6680374470901584,0.49689799060187634,0.2877447453740662,0.2819067214663412,-0.10858457291914558,-0.5365175688108375,-0.37903511057278544,0.6916239581505382,0.37469477487726577,0.7369367372553757,0.07211759804200815,0.22433184869613765,0.012717181547285681
mib1,turquoise,-0.06093581566850349,-0.31826314648850607,-0.52444789288223,-0.05201060682697201,-0.406561068209422,0.04559020582107414,0.034829336727616365,0.32677229298390914,0.3005401140749354,-0.04657318389277284,0.1410007657370872,0.04860364397384966,-0.41922337420491984,-0.11482493620280655,-0.3622792905942219,0.2913520283425339,0.25309869861908935,0.7978555255411244,0.5782044058459439,0.2277640804710572,0.21503529175983577,0.4622890255122563,0.4583829510495632,0.11180987379394026,0.8507807223054137,0.31336595455845834,0.08003815674091803,0.8724656771579692,0.1896788795302492,0.8881156956262183,0.9144256635286048,0.2998707088585261,0.3425277309565278,0.8857171310438203,0.6620411143765685,0.8807654133602528,0.17492428141666394,0.7223320458865234,0.24716304434820924,0.3581985381050634,0.42736487650128807,0.0018721846512455096,0.048918217624768286,0.4764909058451231,0.5021097858600528,0.13024080321801376,0.1339488721860447,0.7293780743009741,0.4367550491798507,-0.05607901880465329,-0.593831683246383,0.2630729006220323,-0.07961772423979423,0.15571728757453127,0.8625700869791293,0.041769022455688525,0.40873432561782996,0.8057123689635342
mib2,blue,-0.3006945576245259,0.07493094928624494,-0.41852810151061415,-0.5136360119765605,0.17619890035000232,-0.22177887526847218,0.21361294260943728,-0.12010459252576582,0.07975721251769033,0.6138885277094962,-0.11962271642333017,0.2718198198785653,-0.01906600551788626,-0.5898330863431371,-0.35185484447371645,0.6993366260496828,0.6866184959256637,0.38101783448956605,0.05374578209027336,0.18444835876882917,0.6745127131945081,0.3067846521988029,0.11231956762527852,-0.5540485846097636,0.3422675185716618,0.8169731173669523,0.1757151589931983,0.0876193536348458,0.5838407147036007,0.4884614843350602,0.5050099244629855,0.7100416447928577,0.8053777335651566,0.03372177534449377,0.7111608155749956,0.392737811156165,0.9531024860733204,0.04352274017165881,0.2620299054646906,0.011368172440397924,0.01365384354026164,0.2217172496971609,0.8682430827378965,0.5660541547402442,0.01612902516910509,0.33209162592367003,0.7281855824321137,0.06159793697520862,-0.47168779658103666,0.3201047191156745,-0.47168779658103677,0.6280398262349749,-0.09161366726656528,0.12159438959686882,0.3104172595196221,0.12159438959686876,0.0287576580106519,0.7770485252008259
mibp,turquoise,-0.4688734370734869,-0.6193764765565498,-0.63971951908111,-0.3788748579228342,-0.3851167250400799,-0.3721703153815552,0.5406576007945963,0.5979798571100563,0.5820825641609525,0.4236840853248015,0.40153401076042516,0.3383218838874197,-0.009286760790579643,0.21276348355302785,-0.04365408207949236,0.6127001872538949,0.2987262853411893,0.5897829357092024,0.46450899704073967,0.28376199349038816,0.09691463495015822,0.17212706835588995,0.1162865250808155,-0.33379759966851663,0.12414277776421681,0.031729103040287164,0.025076303264818564,0.2245439769330456,0.2163704804319724,0.23352668872801438,0.06952965119536225,0.04000328548672512,0.047069278929750887,0.16990329528850948,0.1957432943223062,0.28208486572159086,0.9771484899537219,0.5067454823952653,0.892842533995247,0.034164790740802274,0.34559168353893754,0.043545060698139675,0.1281634733082839,0.3714238681914118,0.7644608139132694,0.5926996054121552,0.718923473658605,0.2889788327082657,0.0847126516807955,-0.1994268507825933,-0.7142168646615149,0.23977445449972395,0.4736558133023445,0.7935093496726404,0.534333921853966,0.009069217987218684,0.4528852131578347,0.11983290945382631
mibp2,blue,-0.6302165006953329,0.018504508058756232,-0.8293137235077221,-0.5670525820396546,0.4341626480842815,-0.08050808300056106,0.5374360183406908,-0.09341244431503362,0.07981894134074126,0.1696708098746136,-0.1353377239788043,0.3073154774418193,0.2427578777823571,-0.26128684678638775,0.1237412250121806,0.8699897344107994,0.6371054975067937,0.19493647715670134,-0.26162938497220284,-0.4830452810388725,0.3445780749213523,-0.0943142454690696,-0.32760479613455257,-0.13819131155625392,0.02804379674385822,0.9544823466289687,8.502058646699717e-4,0.05451869333414131,0.15846865550638584,0.8035768952140504,0.0715378538595141,0.7727714630732954,0.8052296543461859,0.5980684576030761,0.6749432470980838,0.33121254580064075,0.4471091481539722,0.41204016574833446,0.7016125510913446,2.3422617352895415e-4,0.025868734504757702,0.5437634534712947,0.4114051252414751,0.11165995269846564,0.2727079016098803,0.7706293700249738,0.2985681707291685,0.6684316143886285,-0.7225230574500852,0.001818081706636162,-0.20935157800107052,0.5270741259924097,0.27339110593727645,0.007947724978411754,0.9955258342687723,0.5137428832348516,0.07826653615004182,0.38989851356271976
mical3a,turquoise,-0.27361841332511083,-0.558685294886449,-0.27001875686184607,-0.12725884904168663,-0.4033222492005546,0.03484716081397571,0.11064285885139091,0.37682389683580514,0.5537157356513018,0.33876049594800967,0.023440115034755304,-0.05048649286802899,-0.5683408455764216,-0.139047929307388,-0.40327168594345464,0.37194386544183466,0.47299898525812845,0.895199238188819,0.6605693637438392,0.5843798548437174,0.19532959958136448,0.5054731332365346,0.3299960971754245,-0.08618676112351095,0.38948864225782653,0.059004583224855287,0.39600522049138565,0.6934885570815046,0.1935725476837133,0.9143820121301012,0.7321105204749611,0.2272694829289905,0.06178709227326596,0.28142155147159287,0.9423575799492152,0.8761771744047016,0.05384987480695972,0.6664809519921004,0.1936337216941244,0.23383376210632356,0.12041892925957068,8.330393264740059e-5,0.01937182398498446,0.045997569414693816,0.5429351493999223,0.09365489661373824,0.29484442274715006,0.7899864586780799,0.4173482508178492,-0.22696301303651573,-0.7026571981071088,0.5015015970338541,-0.06060809235146421,0.17706236294171554,0.4780851809133808,0.01082135124172114,0.09669006390008582,0.8515753802611588
micos13,green,0.055000745076684676,0.3525647127262436,-0.13360338670198302,-0.3687819586512943,0.4621253331490678,0.3527474034761735,-0.4884489813590295,-0.8987718153192632,-0.08298285665227624,-0.20239517723817463,-0.35272474794743097,-0.47452066961052214,0.035307860173381625,-0.49365091473771294,-0.49098359764171096,0.39855667439271975,0.31600948938197815,-0.09365554074892819,-0.48882218765178137,-0.42096346152133896,0.16515641202690196,0.4483587610044778,-0.36052126039747784,0.19186294689183475,0.8651910598458261,0.26100143419104,0.6789109034468614,0.23814650096128506,0.13039484007712213,0.26073712819126454,0.10712802416687206,7.047604005800014e-5,0.7976478075719078,0.5281390098204692,0.26076989639863857,0.11906415065989297,0.9132538296087518,0.10288242030921667,0.10504509269078573,0.19939058877637694,0.3169954571897751,0.7721938800692638,0.10681961650165149,0.17295471065623164,0.6079839467029846,0.14377623315686305,0.24963468373809575,0.5502574820328652,-0.45533737463887886,0.23138874316862715,0.282526110275756,0.5206350255797572,-0.5710504922189875,0.13688712509926393,0.4693078834244103,0.37360111236107474,0.08265860192805184,0.05246190213265117
micu1,lightgreen,-0.6250020809306129,-0.4585165368491366,-0.5107296085833,-0.33791718853886177,-0.2352744821004914,-0.5784369231756389,0.91528220020346,0.8196908095349565,0.3354933721074325,0.6450561392612788,0.3745905033657274,0.7616551477652148,0.2704750312504403,0.25990305941085023,0.4441201487924989,0.4591687585274274,0.2360267866304574,0.28295203056282936,0.291374687470242,0.23463599296573487,0.17542728273512215,-0.37864933147472996,0.06338970579400412,-0.49843032433545886,0.02977569107582496,0.13382093941212655,0.08973724628327934,0.2826976769108073,0.46166385369303164,0.048805946989398934,2.97710961969747e-5,0.001099413887360922,0.2863837920837178,0.023513366218204122,0.23025984076269385,0.003994825380575964,0.39517616608127637,0.41461057147106417,0.1480673933326054,0.13319745741556294,0.46019071163522784,0.37285002424997993,0.35815943312864407,0.4629158593909326,0.5855154981444614,0.22484271267853861,0.8448346659534871,0.09908197302432259,-0.19430561805423396,-0.13159527202754875,-0.6065858374266578,-0.0303628127966918,0.8329196052855016,0.5450937690085926,0.6835142405385187,0.03651030959377384,0.9253707862843554,7.690352561565965e-4
micu2,lightyellow,-0.5067343471508523,-0.9496562266033685,-0.18281378331284986,-0.20916370381859772,-0.6220023406098232,-0.36371055516997153,0.4956590308521417,0.7987921833401415,0.8484903336728514,0.402982763131558,0.45151748777767514,0.12138859216602037,-0.13926347581111834,0.5852207430144489,0.11745769574341225,0.20855494890015444,0.04924878015036003,0.44365929651262165,0.4558501711201475,0.5728146208139336,-0.3244425564089896,0.03874851404815706,-0.021079471451758987,-0.12984528149869717,0.09270461535328015,2.3398391048703145e-6,0.5695609994756246,0.514129413105276,0.030806199402152516,0.24516148254897216,0.10127397637963947,0.0018323028623446504,4.8474392622252434e-4,0.1939835038946189,0.14063096519459628,0.7070620911114052,0.6659904143461257,0.045609628609212985,0.716195571620708,0.5153827301307401,0.8791929210739555,0.14853885037593167,0.13638950405221525,0.05157184776020147,0.30353270583317143,0.9048329702938531,0.9481554598924753,0.6875339512317025,0.39806188360924116,-0.5474897877852699,-0.6033331391599511,0.04280937049386911,0.6050641816203464,0.20000072724206386,0.06539988329032669,0.037803829605849555,0.8949058186118964,0.03711143828575123
