Gene	Pn_2_Eye	Pn_3_Eye	Pn_4_Eye
ENSPNYG00000003240	6	7	5
ENSPNYG00000003241	0	1	0
ENSPNYG00000003242	6	35	35
ENSPNYG00000003243	2	1	0
ENSPNYG00000003244	2	0	0
ENSPNYG00000003245	2	1	2
ENSPNYG00000003246	15	11	11
ENSPNYG00000003247	3	5	3
ENSPNYG00000003248	0	0	0
ENSPNYG00000003249	0	0	0
ENSPNYG00000003250	0	0	0
ENSPNYG00000003251	0	0	0
ENSPNYG00000003252	0	0	0
ENSPNYG00000003253	2	0	5
ENSPNYG00000003254	2	0	0
ENSPNYG00000003255	17	19	32
ENSPNYG00000003256	0	0	0
ENSPNYG00000003257	0	0	0
ENSPNYG00000003258	27	19	15
ENSPNYG00000003259	4	7	10
ENSPNYG00000003260	0	0	0
ENSPNYG00000003261	1	0	1
ENSPNYG00000003262	0	0	0
ENSPNYG00000003263	0	1	3
ENSPNYG00000003264	0	0	0
ENSPNYG00000003265	0	0	0
ENSPNYG00000003266	0	0	0
ENSPNYG00000003267	0	0	1
ENSPNYG00000003268	3	0	0
ENSPNYG00000003269	0	0	0
ENSPNYG00000003270	3	8	5
ENSPNYG00000003271	32	42	39
ENSPNYG00000003272	0	0	2
ENSPNYG00000003273	2	1	1
ENSPNYG00000003274	0	0	0
ENSPNYG00000003275	0	0	0
ENSPNYG00000003276	0	0	0
ENSPNYG00000003277	0	0	0
ENSPNYG00000003278	0	0	0
ENSPNYG00000003279	0	0	0
ENSPNYG00000003280	3	3	1
ENSPNYG00000003281	4	1	2
ENSPNYG00000003282	2	1	2
ENSPNYG00000003283	0	0	0
ENSPNYG00000003284	8	6	21
ENSPNYG00000003285	0	0	3
ENSPNYG00000003286	0	0	0
ENSPNYG00000003287	9	0	3
ENSPNYG00000003288	7	0	0
ENSPNYG00000003289	0	0	0
ENSPNYG00000003290	0	0	0
ENSPNYG00000003291	2	0	1
ENSPNYG00000003292	0	0	0
ENSPNYG00000003293	0	0	0
ENSPNYG00000003294	1	1	4
ENSPNYG00000003295	0	0	2
ENSPNYG00000003296	2	3	1
ENSPNYG00000003297	0	0	0
ENSPNYG00000003298	2	3	6
ENSPNYG00000003299	23	30	35
ENSPNYG00000003300	2	2	2
ENSPNYG00000003301	2	0	2
ENSPNYG00000003302	1378	791	1215
ENSPNYG00000003303	39	48	61
ENSPNYG00000003304	6	4	3
ENSPNYG00000003305	0	0	0
ENSPNYG00000003306	5	4	12
ENSPNYG00000003307	0	0	0
ENSPNYG00000003308	0	0	0
ENSPNYG00000003309	0	0	0
ENSPNYG00000003310	0	0	0
ENSPNYG00000003311	0	0	3
ENSPNYG00000003312	4	10	7
ENSPNYG00000003313	12	3	1
ENSPNYG00000003314	1	0	1
ENSPNYG00000003315	0	0	0
ENSPNYG00000003316	2	2	6
ENSPNYG00000003317	0	0	0
ENSPNYG00000003318	0	0	0
ENSPNYG00000003319	4	0	8
ENSPNYG00000003320	0	2	8
ENSPNYG00000003321	3	3	2
ENSPNYG00000003322	2	0	0
ENSPNYG00000003323	0	0	0
ENSPNYG00000003324	0	1	0
ENSPNYG00000003325	0	0	0
ENSPNYG00000003326	28	15	10
ENSPNYG00000003327	0	2	0
ENSPNYG00000003328	2	1	0
ENSPNYG00000003329	5	0	1
ENSPNYG00000003330	0	0	0
ENSPNYG00000003331	3	0	0
ENSPNYG00000003332	0	0	0
ENSPNYG00000003333	0	1	2
ENSPNYG00000003334	80	53	64
ENSPNYG00000003335	0	0	3
ENSPNYG00000003336	3	2	6
ENSPNYG00000003337	1	4	8
ENSPNYG00000003338	5	0	0
ENSPNYG00000003339	0	0	0
ENSPNYG00000003340	0	26	6
ENSPNYG00000003341	0	0	0
ENSPNYG00000003342	3	1	7
ENSPNYG00000003343	0	0	0
ENSPNYG00000003344	5	8	8
ENSPNYG00000003345	15	23	27
ENSPNYG00000003346	7	15	15
ENSPNYG00000003347	10	9	8
ENSPNYG00000003348	0	0	0
ENSPNYG00000003349	16	3	16
ENSPNYG00000003350	26	22	15
ENSPNYG00000003351	0	0	3
ENSPNYG00000003352	19	5	10
ENSPNYG00000003353	2	0	0
ENSPNYG00000003354	3	2	1
ENSPNYG00000003355	0	0	0
ENSPNYG00000003356	0	0	0
ENSPNYG00000003357	2	3	3
ENSPNYG00000003358	1	0	1
ENSPNYG00000003359	0	0	0
ENSPNYG00000003360	0	0	0
ENSPNYG00000003361	0	0	0
ENSPNYG00000003362	173	130	285
ENSPNYG00000003363	0	1	1
ENSPNYG00000003364	0	1	1
ENSPNYG00000003365	0	0	0
ENSPNYG00000003366	0	0	0
ENSPNYG00000003367	7	0	5
ENSPNYG00000003368	1	0	0
ENSPNYG00000003369	0	0	0
ENSPNYG00000003370	0	0	0
ENSPNYG00000003371	8	3	10
ENSPNYG00000003372	0	0	0
ENSPNYG00000003373	0	0	0
ENSPNYG00000003374	1	2	0
ENSPNYG00000003375	0	1	0
ENSPNYG00000003376	0	0	1
ENSPNYG00000003377	1	0	0
ENSPNYG00000003378	7	5	7
ENSPNYG00000003379	0	0	0
ENSPNYG00000003380	3	1	1
ENSPNYG00000003381	16	4	12
ENSPNYG00000003382	0	1	0
ENSPNYG00000003383	0	0	6
ENSPNYG00000003384	0	0	3
ENSPNYG00000003385	0	0	0
ENSPNYG00000003386	7	7	3
ENSPNYG00000003387	0	0	0
ENSPNYG00000003388	4	2	0
ENSPNYG00000003389	1	0	0
ENSPNYG00000003390	5	1	6
ENSPNYG00000003391	0	0	0
ENSPNYG00000003392	0	0	0
ENSPNYG00000003393	12	7	12
ENSPNYG00000003394	2	17	9
ENSPNYG00000003395	73101	117747	153782
ENSPNYG00000003396	0	1	2
ENSPNYG00000003397	57	20	55
ENSPNYG00000003398	4	1	5
ENSPNYG00000003399	12	2	9
ENSPNYG00000003400	5	4	7
ENSPNYG00000003401	2	1	1
ENSPNYG00000003402	0	0	0
ENSPNYG00000003403	0	0	0
ENSPNYG00000003404	0	0	0
ENSPNYG00000003405	84	66	84
ENSPNYG00000003406	2	0	2
ENSPNYG00000003407	1	1	2
ENSPNYG00000003408	6	26	3
ENSPNYG00000003409	0	6	1
ENSPNYG00000003410	5	6	17
ENSPNYG00000003411	471	495	550
ENSPNYG00000003412	2	0	4
ENSPNYG00000003413	1	4	1
ENSPNYG00000003414	0	0	0
ENSPNYG00000003415	2	5	0
ENSPNYG00000003416	4	0	0
ENSPNYG00000003417	0	0	0
ENSPNYG00000003418	3	0	2
ENSPNYG00000003419	0	0	0
ENSPNYG00000003420	0	0	0
ENSPNYG00000003421	2	7	5
ENSPNYG00000003422	1	1	0
ENSPNYG00000003423	7	0	0
ENSPNYG00000003424	0	0	0
ENSPNYG00000003425	4	5	0
ENSPNYG00000003426	0	0	0
ENSPNYG00000003427	12	4	5
ENSPNYG00000003428	3	3	3
ENSPNYG00000003429	2	4	0
ENSPNYG00000003430	1	3	4
ENSPNYG00000003431	0	0	0
ENSPNYG00000003432	0	0	0
ENSPNYG00000003433	0	0	0
ENSPNYG00000003434	4	0	0
ENSPNYG00000003435	4104	3439	2993
ENSPNYG00000003436	0	0	0
ENSPNYG00000003437	0	0	0
ENSPNYG00000003438	0	0	0
ENSPNYG00000003439	2	5	8
ENSPNYG00000003440	0	0	0
ENSPNYG00000003441	0	0	1
ENSPNYG00000003442	25	103	160
ENSPNYG00000003443	0	0	0
ENSPNYG00000003444	0	0	0
ENSPNYG00000003445	1	2	18
ENSPNYG00000003446	1	2	0
ENSPNYG00000003447	0	1	0
ENSPNYG00000003448	2	3	2
ENSPNYG00000003449	0	0	0
ENSPNYG00000003450	0	5	0
ENSPNYG00000003451	1	0	4
ENSPNYG00000003452	6	2	5
ENSPNYG00000003453	68	41	37
ENSPNYG00000003454	0	0	0
ENSPNYG00000003455	6	3	10
ENSPNYG00000003456	0	0	0
ENSPNYG00000003457	1	0	1
ENSPNYG00000003458	28	31	34
ENSPNYG00000003459	0	0	0
ENSPNYG00000003460	0	0	1
ENSPNYG00000003461	0	0	0
ENSPNYG00000003462	0	0	0
ENSPNYG00000003463	0	0	1
ENSPNYG00000003464	6	1	5
ENSPNYG00000003465	0	0	0
ENSPNYG00000003466	8	7	8
ENSPNYG00000003467	0	0	0
ENSPNYG00000003468	1	0	1
ENSPNYG00000003469	0	0	0
ENSPNYG00000003470	0	0	1
ENSPNYG00000003471	0	0	0
ENSPNYG00000003472	1	0	2
ENSPNYG00000003473	1	1	0
ENSPNYG00000003474	0	0	0
ENSPNYG00000003475	0	1	1
ENSPNYG00000003476	0	0	0
ENSPNYG00000003477	7	3	3
ENSPNYG00000003478	0	0	0
ENSPNYG00000003479	0	0	0
ENSPNYG00000003480	3	0	2
ENSPNYG00000003481	0	0	0
ENSPNYG00000003482	0	1	0
ENSPNYG00000003483	3	0	1
ENSPNYG00000003484	5	36	37
ENSPNYG00000003485	0	0	0
ENSPNYG00000003486	0	0	0
ENSPNYG00000003487	0	1	0
ENSPNYG00000003488	0	1	0
ENSPNYG00000003489	1	4	10
ENSPNYG00000003490	0	1	0
ENSPNYG00000003491	0	0	0
ENSPNYG00000003492	0	0	0
ENSPNYG00000003493	0	0	2
ENSPNYG00000003494	0	0	0
ENSPNYG00000003495	2	2	0
ENSPNYG00000003496	6	2	4
ENSPNYG00000003497	0	1	1
ENSPNYG00000003498	1	0	1
ENSPNYG00000003499	1	0	0
ENSPNYG00000003500	0	0	0
ENSPNYG00000003501	1	2	5
ENSPNYG00000003502	2	0	3
ENSPNYG00000003503	0	0	0
ENSPNYG00000003504	1	0	0
ENSPNYG00000003505	0	0	0
ENSPNYG00000003506	0	0	0
ENSPNYG00000003507	1	2	1
ENSPNYG00000003508	0	0	0
ENSPNYG00000003509	3	4	3
ENSPNYG00000003510	0	3	0
ENSPNYG00000003511	0	0	0
ENSPNYG00000003512	0	0	0
ENSPNYG00000003513	0	0	0
ENSPNYG00000003514	2	5	4
ENSPNYG00000003515	0	0	0
ENSPNYG00000003516	0	0	0
ENSPNYG00000003517	54	66	55
ENSPNYG00000003518	0	0	0
ENSPNYG00000003519	0	0	2
ENSPNYG00000003520	5	4	6
ENSPNYG00000003521	0	1	3
ENSPNYG00000003522	0	2	0
ENSPNYG00000003523	3	0	2
ENSPNYG00000003524	0	0	1
ENSPNYG00000003525	0	0	0
ENSPNYG00000003526	0	5	1
ENSPNYG00000003527	5	0	0
ENSPNYG00000003528	3	1	2
ENSPNYG00000003529	3	0	0
ENSPNYG00000003530	1	0	2
ENSPNYG00000003531	0	0	1
ENSPNYG00000003532	4	5	4
ENSPNYG00000003533	14	9	6
ENSPNYG00000003534	0	0	0
ENSPNYG00000003535	0	0	0
ENSPNYG00000003536	0	0	0
ENSPNYG00000003537	44	89	115
ENSPNYG00000003538	0	0	1
ENSPNYG00000003539	6	5	4
ENSPNYG00000003540	18	0	0
ENSPNYG00000003541	2	6	5
ENSPNYG00000003542	0	0	0
ENSPNYG00000003543	0	0	0
ENSPNYG00000003544	1	0	1
ENSPNYG00000003545	0	0	0
ENSPNYG00000003546	0	0	0
ENSPNYG00000003547	0	1	0
ENSPNYG00000003548	1	0	0
ENSPNYG00000003549	0	0	0
ENSPNYG00000003550	1	0	0
ENSPNYG00000003551	1	2	1
ENSPNYG00000003552	2	0	0
ENSPNYG00000003553	0	0	0
ENSPNYG00000003554	0	8	3
ENSPNYG00000003555	2	3	0
ENSPNYG00000003556	0	0	0
ENSPNYG00000003557	9	1	2
ENSPNYG00000003558	3	0	2
ENSPNYG00000003559	3	1	3
ENSPNYG00000003560	5	1	0
ENSPNYG00000003561	1	0	0
ENSPNYG00000003562	0	0	1
ENSPNYG00000003563	0	0	0
ENSPNYG00000003564	0	0	0
ENSPNYG00000003565	1	0	0
ENSPNYG00000003566	9	5	1
ENSPNYG00000003567	4	2	0
ENSPNYG00000003568	0	0	0
ENSPNYG00000003569	14	11	8
ENSPNYG00000003570	0	0	0
ENSPNYG00000003571	126	57	98
ENSPNYG00000003572	0	0	1
ENSPNYG00000003573	0	0	0
ENSPNYG00000003574	0	1	0
ENSPNYG00000003575	0	0	2
ENSPNYG00000003576	0	0	0
ENSPNYG00000003577	0	5	0
ENSPNYG00000003578	1	1	1
ENSPNYG00000003579	4	6	2
ENSPNYG00000003580	7	1	6
ENSPNYG00000003581	3	4	6
ENSPNYG00000003582	0	0	0
ENSPNYG00000003583	0	0	0
ENSPNYG00000003584	4	4	5
ENSPNYG00000003585	1	0	5
ENSPNYG00000003586	581	436	489
ENSPNYG00000003587	22	12	7
ENSPNYG00000003588	4	4	7
ENSPNYG00000003589	0	0	0
ENSPNYG00000003590	0	0	0
ENSPNYG00000003591	0	0	0
ENSPNYG00000003592	4	8	16
ENSPNYG00000003593	43	15	17
ENSPNYG00000003594	4	3	2
ENSPNYG00000003595	0	0	0
ENSPNYG00000003596	1	3	1
ENSPNYG00000003597	0	0	0
ENSPNYG00000003598	263	220	169
ENSPNYG00000003599	0	0	0
ENSPNYG00000003600	3	4	1
ENSPNYG00000003601	2	1	6
ENSPNYG00000003602	0	0	1
ENSPNYG00000003603	5	3	1
ENSPNYG00000003604	0	0	0
ENSPNYG00000003605	1	0	0
ENSPNYG00000003606	116	50	30
ENSPNYG00000003607	169	86	90
ENSPNYG00000003608	5	2	5
ENSPNYG00000003609	0	0	0
ENSPNYG00000003610	0	0	2
ENSPNYG00000003611	0	0	3
ENSPNYG00000003612	14	5	6
ENSPNYG00000003613	0	0	2
ENSPNYG00000003614	8	6	4
ENSPNYG00000003615	2	5	1
ENSPNYG00000003616	5	1	3
ENSPNYG00000003617	0	0	2
ENSPNYG00000003618	0	0	0
ENSPNYG00000003619	0	0	0
ENSPNYG00000003620	1	1	2
ENSPNYG00000003621	4	0	5
ENSPNYG00000003622	0	0	0
ENSPNYG00000003623	3	4	14
ENSPNYG00000003624	8	1	5
ENSPNYG00000003625	0	0	0
ENSPNYG00000003626	1	3	0
ENSPNYG00000003627	2	0	0
ENSPNYG00000003628	19	22	13
ENSPNYG00000003629	0	0	0
ENSPNYG00000003630	3	0	3
ENSPNYG00000003631	0	2	3
ENSPNYG00000003632	11	8	6
ENSPNYG00000003633	298	459	323
ENSPNYG00000003634	10	8	8
ENSPNYG00000003635	2	0	0
ENSPNYG00000003636	2	0	0
ENSPNYG00000003637	2	0	1
ENSPNYG00000003638	0	0	0
ENSPNYG00000003639	38	33	59
ENSPNYG00000003640	16	7	13
ENSPNYG00000003641	1	1	0
ENSPNYG00000003642	5	14	15
ENSPNYG00000003643	2679	1881	2503
ENSPNYG00000003644	10	7	16
ENSPNYG00000003645	0	0	0
ENSPNYG00000003646	7	4	10
ENSPNYG00000003647	1	4	6
ENSPNYG00000003648	0	0	0
ENSPNYG00000003649	29	23	27
ENSPNYG00000003650	5	1	5
ENSPNYG00000003651	0	2	3
ENSPNYG00000003652	0	0	0
ENSPNYG00000003653	5	0	2
ENSPNYG00000003654	1	0	0
ENSPNYG00000003655	0	0	0
ENSPNYG00000003656	4	1	1
ENSPNYG00000003657	0	0	0
ENSPNYG00000003658	5	2	5
ENSPNYG00000003659	9	5	5
ENSPNYG00000003660	2	3	10
ENSPNYG00000003661	0	0	1
ENSPNYG00000003662	0	0	0
ENSPNYG00000003663	0	0	1
ENSPNYG00000003664	0	1	0
ENSPNYG00000003665	1068	1353	1068
ENSPNYG00000003666	4	8	17
ENSPNYG00000003667	0	1	1
ENSPNYG00000003668	5	1	3
ENSPNYG00000003669	234	238	275
ENSPNYG00000003670	2	5	0
ENSPNYG00000003671	1	1	11
ENSPNYG00000003672	1	1	2
ENSPNYG00000003673	4	4	6
ENSPNYG00000003674	0	0	0
ENSPNYG00000003675	0	0	0
ENSPNYG00000003676	13	18	16
ENSPNYG00000003677	81	85	85
ENSPNYG00000003678	0	0	1
ENSPNYG00000003679	0	0	0
ENSPNYG00000003680	0	0	3
ENSPNYG00000003681	63	97	44
ENSPNYG00000003682	0	0	0
ENSPNYG00000003683	0	0	0
ENSPNYG00000003684	5	1	2
ENSPNYG00000003685	2	0	3
ENSPNYG00000003686	1	0	1
ENSPNYG00000003687	0	0	0
ENSPNYG00000003688	61	49	47
ENSPNYG00000003689	41	40	48
ENSPNYG00000003690	1	6	7
ENSPNYG00000003691	0	2	1
ENSPNYG00000003692	72	78	105
ENSPNYG00000003693	205	148	208
ENSPNYG00000003694	11	11	3
ENSPNYG00000003695	0	0	1
ENSPNYG00000003696	4	7	9
ENSPNYG00000003697	11	7	12
ENSPNYG00000003698	30	13	4
ENSPNYG00000003699	3	0	4
ENSPNYG00000003700	3	4	1
ENSPNYG00000003701	1	0	1
ENSPNYG00000003702	0	0	0
ENSPNYG00000003703	23	42	33
ENSPNYG00000003704	7	2	2
ENSPNYG00000003705	972	2179	2392
ENSPNYG00000003706	0	0	0
ENSPNYG00000003707	0	0	0
ENSPNYG00000003708	58	61	79
ENSPNYG00000003709	0	1	0
ENSPNYG00000003710	27	25	39
ENSPNYG00000003711	0	0	4
ENSPNYG00000003712	3	4	5
ENSPNYG00000003713	0	1	0
ENSPNYG00000003714	1	0	0
ENSPNYG00000003715	6	5	0
ENSPNYG00000003716	4	0	2
ENSPNYG00000003717	15	9	1
ENSPNYG00000003718	3	9	16
ENSPNYG00000003719	1	9	0
ENSPNYG00000003720	141	139	214
ENSPNYG00000003721	0	1	0
ENSPNYG00000003722	3	3	5
ENSPNYG00000003723	4	7	3
ENSPNYG00000003724	2	2	2
ENSPNYG00000003725	11	10	7
ENSPNYG00000003726	0	0	0
ENSPNYG00000003727	12	5	6
ENSPNYG00000003728	2	2	0
ENSPNYG00000003729	6	6	3
ENSPNYG00000003730	0	0	0
ENSPNYG00000003731	5	2	1
ENSPNYG00000003732	1	4	6
ENSPNYG00000003733	1	3	3
ENSPNYG00000003734	0	0	1
ENSPNYG00000003735	0	0	0
ENSPNYG00000003736	0	0	1
ENSPNYG00000003737	0	0	0
ENSPNYG00000003738	0	0	0
ENSPNYG00000003739	3	0	7
ENSPNYG00000003740	74	49	49
ENSPNYG00000003741	1	0	0
ENSPNYG00000003742	16	7	7
ENSPNYG00000003743	5	2	4
ENSPNYG00000003744	0	0	0
ENSPNYG00000003745	2	1	3
ENSPNYG00000003746	1	0	1
ENSPNYG00000003747	11	3	3
ENSPNYG00000003748	11	4	3
ENSPNYG00000003749	0	0	0
ENSPNYG00000003750	0	2	1
ENSPNYG00000003751	0	0	0
ENSPNYG00000003752	494	330	241
ENSPNYG00000003753	1	4	3
ENSPNYG00000003754	0	1	1
ENSPNYG00000003755	0	0	2
ENSPNYG00000003756	2	0	2
ENSPNYG00000003757	1	0	2
ENSPNYG00000003758	3	1	2
ENSPNYG00000003759	61	60	41
ENSPNYG00000003760	0	0	0
ENSPNYG00000003761	0	0	0
ENSPNYG00000003762	0	0	0
ENSPNYG00000003763	3	1	2
ENSPNYG00000003764	1	0	0
ENSPNYG00000003765	1	3	1
ENSPNYG00000003766	2	9	0
ENSPNYG00000003767	0	0	0
ENSPNYG00000003768	107	78	116
ENSPNYG00000003769	7	9	8
ENSPNYG00000003770	0	0	0
ENSPNYG00000003771	0	0	0
ENSPNYG00000003772	1	0	2
ENSPNYG00000003773	0	0	2
ENSPNYG00000003774	3	1	1
ENSPNYG00000003775	0	0	0
ENSPNYG00000003776	1	3	0
ENSPNYG00000003777	0	0	0
ENSPNYG00000003778	0	0	3
ENSPNYG00000003779	2	6	3
ENSPNYG00000003780	2	6	8
ENSPNYG00000003781	0	5	11
ENSPNYG00000003782	1	2	9
ENSPNYG00000003783	6	5	7
ENSPNYG00000003784	0	0	0
ENSPNYG00000003785	0	0	0
ENSPNYG00000003786	0	0	3
ENSPNYG00000003787	8	3	6
ENSPNYG00000003788	31	14	26
ENSPNYG00000003789	0	0	0
ENSPNYG00000003790	1	1	1
ENSPNYG00000003791	0	0	0
ENSPNYG00000003792	0	0	0
ENSPNYG00000003793	46	45	77
ENSPNYG00000003794	0	0	0
ENSPNYG00000003795	1	0	0
ENSPNYG00000003796	19	10	22
ENSPNYG00000003797	0	0	0
ENSPNYG00000003798	4	6	14
ENSPNYG00000003799	0	4	0
ENSPNYG00000003800	0	0	0
ENSPNYG00000003801	2	0	9
ENSPNYG00000003802	0	0	0
ENSPNYG00000003803	0	0	0
ENSPNYG00000003804	0	0	0
ENSPNYG00000003805	0	0	0
ENSPNYG00000003806	0	0	1
ENSPNYG00000003807	13	18	6
ENSPNYG00000003808	0	0	0
ENSPNYG00000003809	2	0	3
ENSPNYG00000003810	0	1	0
ENSPNYG00000003811	0	0	0
ENSPNYG00000003812	0	1	1
ENSPNYG00000003813	0	1	1
ENSPNYG00000003814	0	0	0
ENSPNYG00000003815	36	30	26
ENSPNYG00000003816	1	0	1
ENSPNYG00000003817	0	0	1
ENSPNYG00000003818	0	1	0
ENSPNYG00000003819	0	0	0
ENSPNYG00000003820	0	0	0
ENSPNYG00000003821	0	0	0
ENSPNYG00000003822	40	17	26
ENSPNYG00000003823	0	0	0
ENSPNYG00000003824	0	0	1
ENSPNYG00000003825	0	0	1
ENSPNYG00000003826	47	49	49
ENSPNYG00000003827	124	22	18
ENSPNYG00000003828	1	0	0
ENSPNYG00000003829	0	0	0
ENSPNYG00000003830	5	11	4
ENSPNYG00000003831	2	0	1
ENSPNYG00000003832	3041	1549	1948
ENSPNYG00000003833	0	2	0
ENSPNYG00000003834	0	0	0
ENSPNYG00000003835	0	0	0
ENSPNYG00000003836	0	0	0
ENSPNYG00000003837	0	0	0
ENSPNYG00000003838	0	0	0
ENSPNYG00000003839	926	512	880
ENSPNYG00000003840	0	0	0
ENSPNYG00000003841	699	427	544
ENSPNYG00000003842	0	0	0
ENSPNYG00000003843	0	0	0
ENSPNYG00000003844	2	0	2
ENSPNYG00000003845	0	0	0
ENSPNYG00000003846	0	0	0
ENSPNYG00000003847	0	0	0
ENSPNYG00000003848	0	0	0
ENSPNYG00000003849	0	0	0
ENSPNYG00000003850	1	2	2
ENSPNYG00000003851	0	2	1
ENSPNYG00000003852	2	5	7
ENSPNYG00000003853	0	0	0
ENSPNYG00000003854	0	0	0
ENSPNYG00000003855	0	0	0
ENSPNYG00000003856	22	22	13
ENSPNYG00000003857	0	0	0
ENSPNYG00000003858	0	0	0
ENSPNYG00000003859	4	11	20
ENSPNYG00000003860	19	9	22
ENSPNYG00000003861	0	1	0
ENSPNYG00000003862	1	0	3
ENSPNYG00000003863	0	0	2
ENSPNYG00000003864	2	0	11
ENSPNYG00000003865	0	2	3
ENSPNYG00000003866	0	0	0
ENSPNYG00000003867	4	1	1
ENSPNYG00000003868	0	0	0
ENSPNYG00000003869	0	0	0
ENSPNYG00000003870	0	0	2
ENSPNYG00000003871	1	0	0
ENSPNYG00000003872	0	0	0
ENSPNYG00000003873	0	0	0
ENSPNYG00000003874	4	2	1
ENSPNYG00000003875	0	0	0
ENSPNYG00000003876	1	0	0
ENSPNYG00000003877	0	0	0
ENSPNYG00000003878	1	0	3
ENSPNYG00000003879	0	0	0
ENSPNYG00000003880	1	0	2
ENSPNYG00000003881	0	0	0
ENSPNYG00000003882	5	5	3
ENSPNYG00000003883	0	0	0
ENSPNYG00000003884	0	0	0
ENSPNYG00000003885	7	2	5
ENSPNYG00000003886	3	7	2
ENSPNYG00000003887	0	0	2
ENSPNYG00000003888	0	1	0
ENSPNYG00000003889	2	2	4
ENSPNYG00000003890	0	0	0
ENSPNYG00000003891	9	23	22
ENSPNYG00000003892	0	0	0
ENSPNYG00000003893	3	6	2
ENSPNYG00000003894	1	0	0
ENSPNYG00000003895	7	2	9
ENSPNYG00000003896	0	0	3
ENSPNYG00000003897	0	1	2
ENSPNYG00000003898	1	1	0
ENSPNYG00000003899	0	0	0
ENSPNYG00000003900	4009	4764	4672
ENSPNYG00000003901	1	0	3
ENSPNYG00000003902	4	0	0
ENSPNYG00000003903	27	16	19
ENSPNYG00000003904	0	0	0
ENSPNYG00000003905	0	0	6
ENSPNYG00000003906	0	1	0
ENSPNYG00000003907	3	4	0
ENSPNYG00000003908	882	309	668
ENSPNYG00000003909	0	0	0
ENSPNYG00000003910	3	5	9
ENSPNYG00000003911	0	0	0
ENSPNYG00000003912	0	0	3
ENSPNYG00000003913	0	0	1
ENSPNYG00000003914	0	0	0
ENSPNYG00000003915	0	0	0
ENSPNYG00000003916	0	4	4
ENSPNYG00000003917	0	0	0
ENSPNYG00000003918	1	1	3
ENSPNYG00000003919	0	0	0
ENSPNYG00000003920	1	0	4
ENSPNYG00000003921	0	0	1
ENSPNYG00000003922	1	1	1
ENSPNYG00000003923	4	2	0
ENSPNYG00000003924	4	1	1
ENSPNYG00000003925	18	17	16
ENSPNYG00000003926	0	3	5
ENSPNYG00000003927	0	0	1
ENSPNYG00000003928	0	0	0
ENSPNYG00000003929	0	0	2
ENSPNYG00000003930	3	2	3
ENSPNYG00000003931	1	1	1
ENSPNYG00000003932	0	0	0
ENSPNYG00000003933	2	0	0
ENSPNYG00000003934	8	1	8
ENSPNYG00000003935	3	4	4
ENSPNYG00000003936	1	0	0
ENSPNYG00000003937	5	2	4
ENSPNYG00000003938	0	0	1
ENSPNYG00000003939	0	0	1
ENSPNYG00000003940	6	0	2
ENSPNYG00000003941	2	2	2
ENSPNYG00000003942	5	7	8
ENSPNYG00000003943	0	0	0
ENSPNYG00000003944	2	0	0
ENSPNYG00000003945	0	0	0
ENSPNYG00000003946	2	2	3
ENSPNYG00000003947	1	0	1
ENSPNYG00000003948	1	0	0
ENSPNYG00000003949	3	1	7
ENSPNYG00000003950	1	0	0
ENSPNYG00000003951	5	1	4
ENSPNYG00000003952	0	0	0
ENSPNYG00000003953	0	0	0
ENSPNYG00000003954	0	1	0
ENSPNYG00000003955	0	0	0
ENSPNYG00000003956	0	0	0
ENSPNYG00000003957	0	0	0
ENSPNYG00000003958	1	2	6
ENSPNYG00000003959	0	0	0
ENSPNYG00000003960	0	0	1
ENSPNYG00000003961	11	21	19
ENSPNYG00000003962	4	0	3
ENSPNYG00000003963	12	7	1
ENSPNYG00000003964	6	3	0
ENSPNYG00000003965	4	1	3
ENSPNYG00000003966	0	7	6
ENSPNYG00000003967	0	0	0
ENSPNYG00000003968	0	0	0
ENSPNYG00000003969	0	1	3
ENSPNYG00000003970	488	396	587
ENSPNYG00000003971	0	0	1
ENSPNYG00000003972	0	0	0
ENSPNYG00000003973	0	0	0
ENSPNYG00000003974	0	3	3
ENSPNYG00000003975	1	0	0
ENSPNYG00000003976	0	0	0
ENSPNYG00000003977	0	0	0
ENSPNYG00000003978	29	114	167
ENSPNYG00000003979	725	779	1258
ENSPNYG00000003980	0	0	0
ENSPNYG00000003981	2	1	6
ENSPNYG00000003982	8	7	5
ENSPNYG00000003983	0	0	0
ENSPNYG00000003984	1	1	1
ENSPNYG00000003985	0	0	2
ENSPNYG00000003986	0	0	1
ENSPNYG00000003987	1	3	16
ENSPNYG00000003988	0	0	0
ENSPNYG00000003989	0	2	0
ENSPNYG00000003990	0	0	2
ENSPNYG00000003991	59	52	74
ENSPNYG00000003992	0	1	0
ENSPNYG00000003993	0	0	1
ENSPNYG00000003994	5	0	3
ENSPNYG00000003995	0	0	1
ENSPNYG00000003996	0	0	0
ENSPNYG00000003997	1	1	2
ENSPNYG00000003998	0	0	0
ENSPNYG00000003999	12	12	10
ENSPNYG00000004000	2	2	0
ENSPNYG00000004001	0	0	1
ENSPNYG00000004002	16754	25786	37233
ENSPNYG00000004003	0	2	0
ENSPNYG00000004004	1940	2135	3207
ENSPNYG00000004005	32	12	29
ENSPNYG00000004006	25	66	46
ENSPNYG00000004007	0	0	2
ENSPNYG00000004008	0	0	0
ENSPNYG00000004009	39	20	14
ENSPNYG00000004010	1	2	2
ENSPNYG00000004011	0	0	0
ENSPNYG00000004012	0	3	0
ENSPNYG00000004013	166	106	152
