Gene	Ab_5_Eye	Ab_6_Eye
ENSHBUG00000017949	6	39
ENSHBUG00000017950	7	24
ENSHBUG00000017951	0	0
ENSHBUG00000017952	5	33
ENSHBUG00000017953	0	0
ENSHBUG00000017954	13	45
ENSHBUG00000017955	58	84
ENSHBUG00000017956	2	21
ENSHBUG00000017957	453	471
ENSHBUG00000017958	0	0
ENSHBUG00000017959	0	0
ENSHBUG00000017960	0	0
ENSHBUG00000017961	0	0
ENSHBUG00000017962	3	18
ENSHBUG00000017963	0	0
ENSHBUG00000017964	1	39
ENSHBUG00000017965	39	82
ENSHBUG00000017966	0	0
ENSHBUG00000017967	0	0
ENSHBUG00000017968	0	0
ENSHBUG00000017969	0	0
ENSHBUG00000017970	0	0
ENSHBUG00000017971	0	0
ENSHBUG00000017972	3	30
ENSHBUG00000017973	0	0
ENSHBUG00000017974	0	0
ENSHBUG00000017975	0	0
ENSHBUG00000017976	0	0
ENSHBUG00000017977	32	76
ENSHBUG00000017978	1	30
ENSHBUG00000017979	1	32
ENSHBUG00000017980	4	5
ENSHBUG00000017981	0	0
ENSHBUG00000017982	0	0
ENSHBUG00000017983	0	0
ENSHBUG00000017984	0	0
ENSHBUG00000017985	4	15
ENSHBUG00000017986	0	0
ENSHBUG00000017987	0	0
ENSHBUG00000017988	0	0
ENSHBUG00000017989	24	41
ENSHBUG00000017990	2	38
ENSHBUG00000017991	17	35
ENSHBUG00000017992	0	0
ENSHBUG00000017993	2	24
ENSHBUG00000017994	0	0
ENSHBUG00000017995	0	0
ENSHBUG00000017996	0	0
ENSHBUG00000017997	1	4
ENSHBUG00000017998	4	36
ENSHBUG00000017999	11099	11118
ENSHBUG00000018000	0	0
ENSHBUG00000018001	0	0
ENSHBUG00000018002	2	17
ENSHBUG00000018003	0	0
ENSHBUG00000018004	0	0
ENSHBUG00000018005	5	29
ENSHBUG00000018006	0	0
ENSHBUG00000018007	88	132
ENSHBUG00000018008	0	0
ENSHBUG00000018009	0	0
ENSHBUG00000018010	0	0
ENSHBUG00000018011	0	0
ENSHBUG00000018012	0	0
ENSHBUG00000018013	1	23
ENSHBUG00000018014	118	127
ENSHBUG00000018015	0	0
ENSHBUG00000018016	2	17
ENSHBUG00000018017	0	0
ENSHBUG00000018018	0	0
ENSHBUG00000018019	0	0
ENSHBUG00000018020	6	54
ENSHBUG00000018021	0	0
ENSHBUG00000018022	59	91
ENSHBUG00000018023	2	5
ENSHBUG00000018024	0	0
ENSHBUG00000018025	99	101
ENSHBUG00000018026	0	0
ENSHBUG00000018027	10	44
ENSHBUG00000018028	0	0
ENSHBUG00000018029	0	0
ENSHBUG00000018030	0	0
ENSHBUG00000018031	1	22
ENSHBUG00000018032	11	25
ENSHBUG00000018033	0	0
ENSHBUG00000018034	0	0
ENSHBUG00000018035	0	0
ENSHBUG00000018036	0	0
ENSHBUG00000018037	4	24
ENSHBUG00000018038	2	3
ENSHBUG00000018039	0	0
ENSHBUG00000018040	0	0
ENSHBUG00000018041	0	0
ENSHBUG00000018042	0	0
ENSHBUG00000018043	0	0
ENSHBUG00000018044	0	0
ENSHBUG00000018045	0	0
ENSHBUG00000018046	1	28
ENSHBUG00000018047	6	8
ENSHBUG00000018048	1	19
ENSHBUG00000018049	0	0
ENSHBUG00000018050	2	48
ENSHBUG00000018051	4	28
ENSHBUG00000018052	0	0
ENSHBUG00000018053	0	0
ENSHBUG00000018054	0	0
ENSHBUG00000018055	1	23
ENSHBUG00000018056	0	0
ENSHBUG00000018057	0	0
ENSHBUG00000018058	0	0
ENSHBUG00000018059	0	0
ENSHBUG00000018060	0	0
ENSHBUG00000018061	5	30
ENSHBUG00000018062	0	0
ENSHBUG00000018063	340	378
ENSHBUG00000018064	4	22
ENSHBUG00000018065	0	0
ENSHBUG00000018066	0	0
ENSHBUG00000018067	0	0
ENSHBUG00000018068	17	65
ENSHBUG00000018069	0	0
ENSHBUG00000018070	2	31
ENSHBUG00000018071	1	40
ENSHBUG00000018072	0	0
ENSHBUG00000018073	0	0
ENSHBUG00000018074	0	0
ENSHBUG00000018075	0	0
ENSHBUG00000018076	2	28
ENSHBUG00000018077	1	29
ENSHBUG00000018078	0	0
ENSHBUG00000018079	0	0
ENSHBUG00000018080	23	67
ENSHBUG00000018081	0	0
ENSHBUG00000018082	1	25
ENSHBUG00000018083	0	0
ENSHBUG00000018084	0	0
ENSHBUG00000018085	0	0
ENSHBUG00000018086	0	0
ENSHBUG00000018087	0	0
ENSHBUG00000018088	98	121
ENSHBUG00000018089	3	51
ENSHBUG00000018090	0	0
ENSHBUG00000018091	0	0
ENSHBUG00000018092	0	0
ENSHBUG00000018093	2	8
ENSHBUG00000018094	35	61
ENSHBUG00000018095	0	0
ENSHBUG00000018096	0	0
ENSHBUG00000018097	1	20
ENSHBUG00000018098	0	0
ENSHBUG00000018099	0	0
ENSHBUG00000018100	2	29
ENSHBUG00000018101	0	0
ENSHBUG00000018102	0	0
ENSHBUG00000018103	0	0
ENSHBUG00000018104	13	38
ENSHBUG00000018105	0	0
ENSHBUG00000018106	1	41
ENSHBUG00000018107	1	44
ENSHBUG00000018108	4	17
ENSHBUG00000018109	91	102
ENSHBUG00000018110	1	38
ENSHBUG00000018111	0	0
ENSHBUG00000018112	1	7
ENSHBUG00000018113	2	19
ENSHBUG00000018114	0	0
ENSHBUG00000018115	1	25
ENSHBUG00000018116	0	0
ENSHBUG00000018117	0	0
ENSHBUG00000018118	0	0
ENSHBUG00000018119	115	162
ENSHBUG00000018120	0	0
ENSHBUG00000018121	2	24
ENSHBUG00000018122	1	15
ENSHBUG00000018123	2	23
ENSHBUG00000018124	0	0
ENSHBUG00000018125	2	45
ENSHBUG00000018126	4	24
ENSHBUG00000018127	0	0
ENSHBUG00000018128	0	0
ENSHBUG00000018129	1	47
ENSHBUG00000018130	0	0
ENSHBUG00000018131	0	0
ENSHBUG00000018132	1	45
ENSHBUG00000018133	2	47
ENSHBUG00000018134	2	45
ENSHBUG00000018135	0	0
ENSHBUG00000018136	5	48
ENSHBUG00000018137	1	42
ENSHBUG00000018138	34	59
ENSHBUG00000018139	1	18
ENSHBUG00000018140	0	0
ENSHBUG00000018141	3	11
ENSHBUG00000018142	7	12
ENSHBUG00000018143	0	0
ENSHBUG00000018144	0	0
ENSHBUG00000018145	85	116
ENSHBUG00000018146	0	0
ENSHBUG00000018147	1	19
ENSHBUG00000018148	0	0
ENSHBUG00000018149	0	0
ENSHBUG00000018150	3	16
ENSHBUG00000018151	0	0
ENSHBUG00000018152	1	35
ENSHBUG00000018153	10	54
ENSHBUG00000018154	0	0
ENSHBUG00000018155	0	0
ENSHBUG00000018156	2	24
ENSHBUG00000018157	0	0
ENSHBUG00000018158	17	33
ENSHBUG00000018159	0	0
ENSHBUG00000018160	165	170
ENSHBUG00000018161	1	10
ENSHBUG00000018162	0	0
ENSHBUG00000018163	0	0
ENSHBUG00000018164	0	0
ENSHBUG00000018165	26	47
ENSHBUG00000018166	2	6
ENSHBUG00000018167	0	0
ENSHBUG00000018168	1	42
ENSHBUG00000018169	420	438
ENSHBUG00000018170	0	0
ENSHBUG00000018171	1	20
ENSHBUG00000018172	0	0
ENSHBUG00000018173	0	0
ENSHBUG00000018174	0	0
ENSHBUG00000018175	1	37
ENSHBUG00000018176	0	0
ENSHBUG00000018177	0	0
ENSHBUG00000018178	0	0
ENSHBUG00000018179	1	27
ENSHBUG00000018180	0	0
ENSHBUG00000018181	3	42
ENSHBUG00000018182	0	0
ENSHBUG00000018183	2	10
ENSHBUG00000018184	4	21
ENSHBUG00000018185	0	0
ENSHBUG00000018186	1	41
ENSHBUG00000018187	1	6
ENSHBUG00000018188	0	0
ENSHBUG00000018189	0	0
ENSHBUG00000018190	0	0
ENSHBUG00000018191	0	0
ENSHBUG00000018192	0	0
ENSHBUG00000018193	0	0
ENSHBUG00000018194	0	0
ENSHBUG00000018195	0	0
ENSHBUG00000018196	1	35
ENSHBUG00000018197	0	0
ENSHBUG00000018198	56	102
ENSHBUG00000018199	2	13
ENSHBUG00000018200	0	0
ENSHBUG00000018201	126	159
ENSHBUG00000018202	0	0
ENSHBUG00000018203	0	0
ENSHBUG00000018204	2	16
ENSHBUG00000018205	1	20
ENSHBUG00000018206	0	0
ENSHBUG00000018207	0	0
ENSHBUG00000018208	0	0
ENSHBUG00000018209	0	0
ENSHBUG00000018210	0	0
ENSHBUG00000018211	0	0
ENSHBUG00000018212	5	34
ENSHBUG00000018213	2	20
ENSHBUG00000018214	0	0
ENSHBUG00000018215	0	0
ENSHBUG00000018216	0	0
ENSHBUG00000018217	3	19
ENSHBUG00000018218	1	16
ENSHBUG00000018219	9	38
ENSHBUG00000018220	0	0
ENSHBUG00000018221	1	19
ENSHBUG00000018222	4	35
ENSHBUG00000018223	0	0
ENSHBUG00000018224	0	0
ENSHBUG00000018225	0	0
ENSHBUG00000018226	0	0
ENSHBUG00000018227	1	15
ENSHBUG00000018228	13	51
ENSHBUG00000018229	1	33
ENSHBUG00000018230	37	49
ENSHBUG00000018231	0	0
ENSHBUG00000018232	0	0
ENSHBUG00000018233	0	0
ENSHBUG00000018234	0	0
ENSHBUG00000018235	1	13
ENSHBUG00000018236	2	44
ENSHBUG00000018237	0	0
ENSHBUG00000018238	0	0
ENSHBUG00000018239	3	24
ENSHBUG00000018240	1	18
ENSHBUG00000018241	0	0
ENSHBUG00000018242	0	0
ENSHBUG00000018243	2	44
ENSHBUG00000018244	10	41
ENSHBUG00000018245	0	0
ENSHBUG00000018246	0	0
ENSHBUG00000018247	0	0
ENSHBUG00000018248	0	0
ENSHBUG00000018249	0	0
ENSHBUG00000018250	8	33
ENSHBUG00000018251	2	36
ENSHBUG00000018252	2	21
ENSHBUG00000018253	0	0
ENSHBUG00000018254	1	44
ENSHBUG00000018255	0	0
ENSHBUG00000018256	38	85
ENSHBUG00000018257	4	18
ENSHBUG00000018258	1	14
ENSHBUG00000018259	0	0
ENSHBUG00000018260	0	0
ENSHBUG00000018261	0	0
ENSHBUG00000018262	9	36
ENSHBUG00000018263	73	92
ENSHBUG00000018264	0	0
ENSHBUG00000018265	1	24
ENSHBUG00000018266	6	51
ENSHBUG00000018267	2	24
ENSHBUG00000018268	1	7
ENSHBUG00000018269	0	0
ENSHBUG00000018270	12	35
ENSHBUG00000018271	178	195
ENSHBUG00000018272	0	0
ENSHBUG00000018273	508	532
ENSHBUG00000018274	0	0
ENSHBUG00000018275	11	48
ENSHBUG00000018276	0	0
ENSHBUG00000018277	0	0
ENSHBUG00000018278	4	22
ENSHBUG00000018279	0	0
ENSHBUG00000018280	0	0
ENSHBUG00000018281	0	0
ENSHBUG00000018282	1	37
ENSHBUG00000018283	1	18
ENSHBUG00000018284	0	0
ENSHBUG00000018285	0	0
ENSHBUG00000018286	2	19
ENSHBUG00000018287	0	0
ENSHBUG00000018288	1	18
ENSHBUG00000018289	0	0
ENSHBUG00000018290	0	0
ENSHBUG00000018291	0	0
ENSHBUG00000018292	0	0
ENSHBUG00000018293	0	0
ENSHBUG00000018294	1	31
ENSHBUG00000018295	3	6
ENSHBUG00000018296	0	0
ENSHBUG00000018297	0	0
ENSHBUG00000018298	0	0
ENSHBUG00000018299	0	0
ENSHBUG00000018300	1	47
ENSHBUG00000018301	12	47
ENSHBUG00000018302	0	0
ENSHBUG00000018303	0	0
ENSHBUG00000018304	0	0
ENSHBUG00000018305	0	0
ENSHBUG00000018306	0	0
ENSHBUG00000018307	0	0
ENSHBUG00000018308	2	22
ENSHBUG00000018309	0	0
ENSHBUG00000018310	2	3
ENSHBUG00000018311	0	0
ENSHBUG00000018312	0	0
ENSHBUG00000018313	0	0
ENSHBUG00000018314	0	0
ENSHBUG00000018315	0	0
ENSHBUG00000018316	1	3
ENSHBUG00000018317	0	0
ENSHBUG00000018318	2	47
ENSHBUG00000018319	3	7
ENSHBUG00000018320	2	30
ENSHBUG00000018321	23	46
ENSHBUG00000018322	0	0
ENSHBUG00000018323	0	0
ENSHBUG00000018324	1	49
ENSHBUG00000018325	0	0
ENSHBUG00000018326	1	5
ENSHBUG00000018327	0	0
ENSHBUG00000018328	0	0
ENSHBUG00000018329	9	45
ENSHBUG00000018330	23	62
ENSHBUG00000018331	1	25
ENSHBUG00000018332	0	0
ENSHBUG00000018333	0	0
ENSHBUG00000018334	0	0
ENSHBUG00000018335	0	0
ENSHBUG00000018336	0	0
ENSHBUG00000018337	0	0
ENSHBUG00000018338	0	0
ENSHBUG00000018339	1	45
ENSHBUG00000018340	0	0
ENSHBUG00000018341	0	0
ENSHBUG00000018342	1	37
ENSHBUG00000018343	0	0
ENSHBUG00000018344	1	12
ENSHBUG00000018345	0	0
ENSHBUG00000018346	0	0
ENSHBUG00000018347	0	0
ENSHBUG00000018348	0	0
ENSHBUG00000018349	1	17
ENSHBUG00000018350	16	26
ENSHBUG00000018351	14	53
ENSHBUG00000018352	0	0
ENSHBUG00000018353	3	51
ENSHBUG00000018354	3	46
ENSHBUG00000018355	0	0
ENSHBUG00000018356	0	0
ENSHBUG00000018357	1	4
ENSHBUG00000018358	0	0
ENSHBUG00000018359	0	0
ENSHBUG00000018360	0	0
ENSHBUG00000018361	29	50
ENSHBUG00000018362	1	17
ENSHBUG00000018363	0	0
ENSHBUG00000018364	0	0
ENSHBUG00000018365	0	0
ENSHBUG00000018366	1	47
ENSHBUG00000018367	0	0
ENSHBUG00000018368	0	0
ENSHBUG00000018369	0	0
ENSHBUG00000018370	0	0
ENSHBUG00000018371	1	12
ENSHBUG00000018372	0	0
ENSHBUG00000018373	4	41
ENSHBUG00000018374	7	29
ENSHBUG00000018375	0	0
ENSHBUG00000018376	9	45
ENSHBUG00000018377	0	0
ENSHBUG00000018378	0	0
ENSHBUG00000018379	0	0
ENSHBUG00000018380	0	0
ENSHBUG00000018381	0	0
ENSHBUG00000018382	1	29
ENSHBUG00000018383	0	0
ENSHBUG00000018384	0	0
ENSHBUG00000018385	0	0
ENSHBUG00000018386	108	122
ENSHBUG00000018387	1	44
ENSHBUG00000018388	0	0
ENSHBUG00000018389	2	4
ENSHBUG00000018390	1	2
ENSHBUG00000018391	0	0
ENSHBUG00000018392	0	0
ENSHBUG00000018393	0	0
ENSHBUG00000018394	3	36
ENSHBUG00000018395	3	27
ENSHBUG00000018396	1	6
ENSHBUG00000018397	1220	1240
ENSHBUG00000018398	1	39
ENSHBUG00000018399	2	27
ENSHBUG00000018400	0	0
ENSHBUG00000018401	0	0
ENSHBUG00000018402	0	0
ENSHBUG00000018403	0	0
ENSHBUG00000018404	2	25
ENSHBUG00000018405	6	42
ENSHBUG00000018406	0	0
ENSHBUG00000018407	0	0
ENSHBUG00000018408	0	0
ENSHBUG00000018409	0	0
ENSHBUG00000018410	0	0
ENSHBUG00000018411	0	0
ENSHBUG00000018412	1	49
ENSHBUG00000018413	0	0
ENSHBUG00000018414	0	0
ENSHBUG00000018415	1	33
ENSHBUG00000018416	2	11
ENSHBUG00000018417	1715	1743
ENSHBUG00000018418	0	0
ENSHBUG00000018419	0	0
ENSHBUG00000018420	0	0
ENSHBUG00000018421	3	46
ENSHBUG00000018422	0	0
ENSHBUG00000018423	2	11
ENSHBUG00000018424	0	0
ENSHBUG00000018425	0	0
ENSHBUG00000018426	0	0
ENSHBUG00000018427	0	0
ENSHBUG00000018428	2	13
ENSHBUG00000018429	0	0
ENSHBUG00000018430	0	0
ENSHBUG00000018431	0	0
ENSHBUG00000018432	2	8
ENSHBUG00000018433	2	42
ENSHBUG00000018434	3	50
ENSHBUG00000018435	4	29
ENSHBUG00000018436	1	33
ENSHBUG00000018437	0	0
ENSHBUG00000018438	0	0
ENSHBUG00000018439	0	0
ENSHBUG00000018440	19	57
ENSHBUG00000018441	0	0
ENSHBUG00000018442	5	9
ENSHBUG00000018443	1	10
ENSHBUG00000018444	1	10
ENSHBUG00000018445	2	44
ENSHBUG00000018446	0	0
ENSHBUG00000018447	0	0
ENSHBUG00000018448	0	0
ENSHBUG00000018449	0	0
ENSHBUG00000018450	0	0
ENSHBUG00000018451	1	45
ENSHBUG00000018452	0	0
ENSHBUG00000018453	3	19
ENSHBUG00000018454	0	0
ENSHBUG00000018455	0	0
ENSHBUG00000018456	0	0
ENSHBUG00000018457	1	40
ENSHBUG00000018458	0	0
ENSHBUG00000018459	5	8
ENSHBUG00000018460	0	0
ENSHBUG00000018461	0	0
ENSHBUG00000018462	0	0
ENSHBUG00000018463	2	6
ENSHBUG00000018464	0	0
ENSHBUG00000018465	1	39
ENSHBUG00000018466	0	0
ENSHBUG00000018467	0	0
ENSHBUG00000018468	0	0
ENSHBUG00000018469	1	9
ENSHBUG00000018470	0	0
ENSHBUG00000018471	3	37
ENSHBUG00000018472	0	0
ENSHBUG00000018473	0	0
ENSHBUG00000018474	0	0
ENSHBUG00000018475	0	0
ENSHBUG00000018476	0	0
ENSHBUG00000018477	588	599
ENSHBUG00000018478	0	0
ENSHBUG00000018479	3	21
ENSHBUG00000018480	1	31
ENSHBUG00000018481	1	18
ENSHBUG00000018482	0	0
ENSHBUG00000018483	795	814
ENSHBUG00000018484	0	0
ENSHBUG00000018485	3	13
ENSHBUG00000018486	3	15
ENSHBUG00000018487	0	0
ENSHBUG00000018488	2	46
ENSHBUG00000018489	0	0
ENSHBUG00000018490	0	0
ENSHBUG00000018491	0	0
ENSHBUG00000018492	0	0
ENSHBUG00000018493	3	48
ENSHBUG00000018494	0	0
ENSHBUG00000018495	24	25
ENSHBUG00000018496	9	38
ENSHBUG00000018497	0	0
ENSHBUG00000018498	0	0
ENSHBUG00000018499	1551	1561
ENSHBUG00000018500	0	0
ENSHBUG00000018501	0	0
ENSHBUG00000018502	0	0
ENSHBUG00000018503	0	0
ENSHBUG00000018504	452	476
ENSHBUG00000018505	1	26
ENSHBUG00000018506	1	47
ENSHBUG00000018507	29	71
ENSHBUG00000018508	0	0
ENSHBUG00000018509	0	0
ENSHBUG00000018510	2	48
ENSHBUG00000018511	2	45
ENSHBUG00000018512	1	27
ENSHBUG00000018513	0	0
ENSHBUG00000018514	0	0
ENSHBUG00000018515	0	0
ENSHBUG00000018516	0	0
ENSHBUG00000018517	0	0
ENSHBUG00000018518	154	164
ENSHBUG00000018519	179	180
ENSHBUG00000018520	0	0
ENSHBUG00000018521	3	7
ENSHBUG00000018522	0	0
ENSHBUG00000018523	2	19
ENSHBUG00000018524	0	0
ENSHBUG00000018525	36	78
ENSHBUG00000018526	1	30
ENSHBUG00000018527	0	0
ENSHBUG00000018528	91	96
ENSHBUG00000018529	2	30
ENSHBUG00000018530	2	18
ENSHBUG00000018531	0	0
ENSHBUG00000018532	1	2
ENSHBUG00000018533	1	43
ENSHBUG00000018534	0	0
ENSHBUG00000018535	0	0
ENSHBUG00000018536	0	0
ENSHBUG00000018537	0	0
ENSHBUG00000018538	2	39
ENSHBUG00000018539	0	0
ENSHBUG00000018540	1205	1212
ENSHBUG00000018541	1	41
ENSHBUG00000018542	0	0
ENSHBUG00000018543	0	0
ENSHBUG00000018544	0	0
ENSHBUG00000018545	0	0
ENSHBUG00000018546	0	0
ENSHBUG00000018547	0	0
ENSHBUG00000018548	1	41
ENSHBUG00000018549	2	42
ENSHBUG00000018550	0	0
ENSHBUG00000018551	0	0
ENSHBUG00000018552	0	0
ENSHBUG00000018553	0	0
ENSHBUG00000018554	21	49
ENSHBUG00000018555	0	0
ENSHBUG00000018556	1	37
ENSHBUG00000018557	0	0
ENSHBUG00000018558	1	41
ENSHBUG00000018559	9	55
ENSHBUG00000018560	0	0
ENSHBUG00000018561	1	34
ENSHBUG00000018562	68	113
ENSHBUG00000018563	0	0
ENSHBUG00000018564	0	0
ENSHBUG00000018565	1	13
ENSHBUG00000018566	1	39
ENSHBUG00000018567	0	0
ENSHBUG00000018568	42	75
ENSHBUG00000018569	3	12
ENSHBUG00000018570	0	0
ENSHBUG00000018571	0	0
ENSHBUG00000018572	2100	2136
ENSHBUG00000018573	0	0
ENSHBUG00000018574	1	24
ENSHBUG00000018575	369	376
ENSHBUG00000018576	0	0
ENSHBUG00000018577	1	25
ENSHBUG00000018578	1	46
ENSHBUG00000018579	5	18
ENSHBUG00000018580	0	0
ENSHBUG00000018581	4	32
ENSHBUG00000018582	0	0
ENSHBUG00000018583	0	0
ENSHBUG00000018584	2	41
ENSHBUG00000018585	1	27
ENSHBUG00000018586	0	0
ENSHBUG00000018587	2	25
ENSHBUG00000018588	0	0
ENSHBUG00000018589	531	579
ENSHBUG00000018590	0	0
ENSHBUG00000018591	1	41
ENSHBUG00000018592	0	0
ENSHBUG00000018593	2	16
ENSHBUG00000018594	10	26
ENSHBUG00000018595	5	48
ENSHBUG00000018596	0	0
ENSHBUG00000018597	0	0
ENSHBUG00000018598	15	53
ENSHBUG00000018599	4	40
ENSHBUG00000018600	0	0
ENSHBUG00000018601	0	0
ENSHBUG00000018602	0	0
ENSHBUG00000018603	0	0
ENSHBUG00000018604	3	8
ENSHBUG00000018605	1	14
ENSHBUG00000018606	0	0
ENSHBUG00000018607	0	0
ENSHBUG00000018608	0	0
ENSHBUG00000018609	1	8
ENSHBUG00000018610	0	0
ENSHBUG00000018611	0	0
ENSHBUG00000018612	8	56
ENSHBUG00000018613	1	14
ENSHBUG00000018614	1	21
ENSHBUG00000018615	2	13
ENSHBUG00000018616	0	0
ENSHBUG00000018617	0	0
ENSHBUG00000018618	1	46
ENSHBUG00000018619	8	24
ENSHBUG00000018620	0	0
ENSHBUG00000018621	1	19
ENSHBUG00000018622	1	8
ENSHBUG00000018623	0	0
ENSHBUG00000018624	0	0
ENSHBUG00000018625	218	246
ENSHBUG00000018626	48	69
ENSHBUG00000018627	13	56
ENSHBUG00000018628	0	0
ENSHBUG00000018629	0	0
ENSHBUG00000018630	0	0
ENSHBUG00000018631	29	41
ENSHBUG00000018632	0	0
ENSHBUG00000018633	0	0
ENSHBUG00000018634	5	24
ENSHBUG00000018635	0	0
ENSHBUG00000018636	30	35
ENSHBUG00000018637	10	18
ENSHBUG00000018638	0	0
ENSHBUG00000018639	6	21
ENSHBUG00000018640	6	12
ENSHBUG00000018641	6	42
ENSHBUG00000018642	0	0
ENSHBUG00000018643	0	0
ENSHBUG00000018644	0	0
ENSHBUG00000018645	3	37
ENSHBUG00000018646	0	0
ENSHBUG00000018647	0	0
ENSHBUG00000018648	0	0
ENSHBUG00000018649	1303	1314
ENSHBUG00000018650	0	0
ENSHBUG00000018651	45	52
ENSHBUG00000018652	0	0
ENSHBUG00000018653	0	0
ENSHBUG00000018654	0	0
ENSHBUG00000018655	4	45
ENSHBUG00000018656	6	19
ENSHBUG00000018657	0	0
ENSHBUG00000018658	4	51
ENSHBUG00000018659	7	13
ENSHBUG00000018660	0	0
ENSHBUG00000018661	0	0
ENSHBUG00000018662	1	26
ENSHBUG00000018663	2	32
ENSHBUG00000018664	0	0
ENSHBUG00000018665	0	0
ENSHBUG00000018666	0	0
ENSHBUG00000018667	125	155
ENSHBUG00000018668	698	714
ENSHBUG00000018669	0	0
ENSHBUG00000018670	0	0
ENSHBUG00000018671	15	19
ENSHBUG00000018672	26	65
ENSHBUG00000018673	0	0
ENSHBUG00000018674	0	0
ENSHBUG00000018675	31	37
ENSHBUG00000018676	9	45
ENSHBUG00000018677	0	0
ENSHBUG00000018678	0	0
ENSHBUG00000018679	0	0
ENSHBUG00000018680	37	42
ENSHBUG00000018681	4	48
ENSHBUG00000018682	1	45
ENSHBUG00000018683	3	25
ENSHBUG00000018684	0	0
ENSHBUG00000018685	0	0
ENSHBUG00000018686	0	0
ENSHBUG00000018687	1	40
ENSHBUG00000018688	3	31
ENSHBUG00000018689	0	0
ENSHBUG00000018690	0	0
ENSHBUG00000018691	1	27
ENSHBUG00000018692	0	0
ENSHBUG00000018693	7	55
ENSHBUG00000018694	2	42
ENSHBUG00000018695	0	0
ENSHBUG00000018696	12	42
ENSHBUG00000018697	0	0
ENSHBUG00000018698	7	24
ENSHBUG00000018699	8	37
ENSHBUG00000018700	12	23
ENSHBUG00000018701	20	52
ENSHBUG00000018702	0	0
ENSHBUG00000018703	0	0
ENSHBUG00000018704	0	0
ENSHBUG00000018705	3	8
ENSHBUG00000018706	0	0
ENSHBUG00000018707	0	0
ENSHBUG00000018708	1	2
ENSHBUG00000018709	0	0
ENSHBUG00000018710	0	0
ENSHBUG00000018711	35	69
ENSHBUG00000018712	6	10
ENSHBUG00000018713	0	0
ENSHBUG00000018714	0	0
ENSHBUG00000018715	2	13
ENSHBUG00000018716	4	15
ENSHBUG00000018717	2	3
ENSHBUG00000018718	11	19
ENSHBUG00000018719	107	140
ENSHBUG00000018720	0	0
ENSHBUG00000018721	70	76
ENSHBUG00000018722	249	278
ENSHBUG00000018723	0	0
ENSHBUG00000018724	0	0
ENSHBUG00000018725	2	12
ENSHBUG00000018726	0	0
ENSHBUG00000018727	3	46
ENSHBUG00000018728	0	0
ENSHBUG00000018729	1	36
ENSHBUG00000018730	0	0
ENSHBUG00000018731	9	30
ENSHBUG00000018732	5	17
ENSHBUG00000018733	6	30
ENSHBUG00000018734	276	316
ENSHBUG00000018735	0	0
ENSHBUG00000018736	0	0
ENSHBUG00000018737	0	0
ENSHBUG00000018738	0	0
ENSHBUG00000018739	0	0
ENSHBUG00000018740	4	47
ENSHBUG00000018741	0	0
ENSHBUG00000018742	0	0
ENSHBUG00000018743	0	0
ENSHBUG00000018744	1	46
ENSHBUG00000018745	0	0
ENSHBUG00000018746	11	54
ENSHBUG00000018747	0	0
ENSHBUG00000018748	0	0
ENSHBUG00000018749	1	16
ENSHBUG00000018750	3	32
ENSHBUG00000018751	0	0
ENSHBUG00000018752	1	46
ENSHBUG00000018753	0	0
ENSHBUG00000018754	4	20
ENSHBUG00000018755	1	28
ENSHBUG00000018756	1	21
ENSHBUG00000018757	0	0
ENSHBUG00000018758	0	0
ENSHBUG00000018759	0	0
ENSHBUG00000018760	2	43
ENSHBUG00000018761	0	0
ENSHBUG00000018762	0	0
ENSHBUG00000018763	0	0
ENSHBUG00000018764	1	35
ENSHBUG00000018765	0	0
ENSHBUG00000018766	0	0
ENSHBUG00000018767	2	35
ENSHBUG00000018768	123	125
ENSHBUG00000018769	0	0
ENSHBUG00000018770	2	12
ENSHBUG00000018771	0	0
ENSHBUG00000018772	1	30
ENSHBUG00000018773	0	0
ENSHBUG00000018774	0	0
ENSHBUG00000018775	0	0
ENSHBUG00000018776	0	0
ENSHBUG00000018777	0	0
ENSHBUG00000018778	5	23
ENSHBUG00000018779	3	35
ENSHBUG00000018780	3	24
ENSHBUG00000018781	10	53
ENSHBUG00000018782	2	20
ENSHBUG00000018783	0	0
ENSHBUG00000018784	0	0
ENSHBUG00000018785	8	36
ENSHBUG00000018786	0	0
ENSHBUG00000018787	8	51
ENSHBUG00000018788	3	9
ENSHBUG00000018789	0	0
ENSHBUG00000018790	0	0
ENSHBUG00000018791	1	46
ENSHBUG00000018792	0	0
ENSHBUG00000018793	6	18
ENSHBUG00000018794	0	0
ENSHBUG00000018795	0	0
ENSHBUG00000018796	0	0
ENSHBUG00000018797	1	18
ENSHBUG00000018798	0	0
ENSHBUG00000018799	0	0
ENSHBUG00000018800	0	0
ENSHBUG00000018801	0	0
ENSHBUG00000018802	1	12
ENSHBUG00000018803	0	0
ENSHBUG00000018804	0	0
ENSHBUG00000018805	0	0
ENSHBUG00000018806	0	0
ENSHBUG00000018807	0	0
ENSHBUG00000018808	0	0
ENSHBUG00000018809	0	0
ENSHBUG00000018810	1	34
ENSHBUG00000018811	0	0
ENSHBUG00000018812	3	5
ENSHBUG00000018813	0	0
ENSHBUG00000018814	0	0
ENSHBUG00000018815	2	50
ENSHBUG00000018816	2	9
ENSHBUG00000018817	1	26
ENSHBUG00000018818	1	47
ENSHBUG00000018819	0	0
ENSHBUG00000018820	0	0
