Gene	Nb_4_Eye	Nb_5_Eye
ENSNBRG00000018055	0	0
ENSNBRG00000018056	0	0
ENSNBRG00000018057	0	0
ENSNBRG00000018058	0	0
ENSNBRG00000018059	0	0
ENSNBRG00000018060	72	111
ENSNBRG00000018061	0	0
ENSNBRG00000018062	0	0
ENSNBRG00000018063	0	0
ENSNBRG00000018064	0	0
ENSNBRG00000018065	0	0
ENSNBRG00000018066	0	0
ENSNBRG00000018067	0	0
ENSNBRG00000018068	0	0
ENSNBRG00000018069	0	0
ENSNBRG00000018070	0	0
ENSNBRG00000018071	0	0
ENSNBRG00000018072	0	0
ENSNBRG00000018073	0	0
ENSNBRG00000018074	0	0
ENSNBRG00000018075	30	72
ENSNBRG00000018076	59	92
ENSNBRG00000018077	0	0
ENSNBRG00000018078	34	62
ENSNBRG00000018079	0	0
ENSNBRG00000018080	0	0
ENSNBRG00000018081	34	49
ENSNBRG00000018082	0	0
ENSNBRG00000018083	0	0
ENSNBRG00000018084	0	0
ENSNBRG00000018085	0	0
ENSNBRG00000018086	0	0
ENSNBRG00000018087	0	0
ENSNBRG00000018088	0	0
ENSNBRG00000018089	0	0
ENSNBRG00000018090	0	0
ENSNBRG00000018091	0	0
ENSNBRG00000018092	0	0
ENSNBRG00000018093	0	0
ENSNBRG00000018094	0	0
ENSNBRG00000018095	0	0
ENSNBRG00000018096	0	0
ENSNBRG00000018097	0	0
ENSNBRG00000018098	0	0
ENSNBRG00000018099	0	0
ENSNBRG00000018100	0	0
ENSNBRG00000018101	0	0
ENSNBRG00000018102	0	0
ENSNBRG00000018103	0	0
ENSNBRG00000018104	0	0
ENSNBRG00000018105	3	4
ENSNBRG00000018106	0	0
ENSNBRG00000018107	0	0
ENSNBRG00000018108	0	0
ENSNBRG00000018109	0	0
ENSNBRG00000018110	0	0
ENSNBRG00000018111	0	0
ENSNBRG00000018112	0	0
ENSNBRG00000018113	0	0
ENSNBRG00000018114	0	0
ENSNBRG00000018115	0	0
ENSNBRG00000018116	0	0
ENSNBRG00000018117	3	45
ENSNBRG00000018118	0	0
ENSNBRG00000018119	0	0
ENSNBRG00000018120	0	0
ENSNBRG00000018121	0	0
ENSNBRG00000018122	0	0
ENSNBRG00000018123	0	0
ENSNBRG00000018124	0	0
ENSNBRG00000018125	0	0
ENSNBRG00000018126	0	0
ENSNBRG00000018127	0	0
ENSNBRG00000018128	0	0
ENSNBRG00000018129	0	0
ENSNBRG00000018130	0	0
ENSNBRG00000018131	0	0
ENSNBRG00000018132	0	0
ENSNBRG00000018133	0	0
ENSNBRG00000018134	0	0
ENSNBRG00000018135	0	0
ENSNBRG00000018136	0	0
ENSNBRG00000018137	0	0
ENSNBRG00000018138	0	0
ENSNBRG00000018139	0	0
ENSNBRG00000018140	0	0
ENSNBRG00000018141	0	0
ENSNBRG00000018142	0	0
ENSNBRG00000018143	0	0
ENSNBRG00000018144	0	0
ENSNBRG00000018145	0	0
ENSNBRG00000018146	0	0
ENSNBRG00000018147	0	0
ENSNBRG00000018148	0	0
ENSNBRG00000018149	0	0
ENSNBRG00000018150	0	0
ENSNBRG00000018151	0	0
ENSNBRG00000018152	0	0
ENSNBRG00000018153	0	0
ENSNBRG00000018154	0	0
ENSNBRG00000018155	0	0
ENSNBRG00000018156	0	0
ENSNBRG00000018157	0	0
ENSNBRG00000018158	0	0
ENSNBRG00000018159	0	0
ENSNBRG00000018160	0	0
ENSNBRG00000018161	0	0
ENSNBRG00000018162	0	0
ENSNBRG00000018163	0	0
ENSNBRG00000018164	0	0
ENSNBRG00000018165	0	0
ENSNBRG00000018166	0	0
ENSNBRG00000018167	0	0
ENSNBRG00000018168	0	0
ENSNBRG00000018169	0	0
ENSNBRG00000018170	0	0
ENSNBRG00000018171	0	0
ENSNBRG00000018172	0	0
ENSNBRG00000018173	0	0
ENSNBRG00000018174	0	0
ENSNBRG00000018175	0	0
ENSNBRG00000018176	0	0
ENSNBRG00000018177	0	0
ENSNBRG00000018178	0	0
ENSNBRG00000018179	0	0
ENSNBRG00000018180	0	0
ENSNBRG00000018181	0	0
ENSNBRG00000018182	0	0
ENSNBRG00000018183	0	0
ENSNBRG00000018184	0	0
ENSNBRG00000018185	0	0
ENSNBRG00000018186	0	0
ENSNBRG00000018187	0	0
ENSNBRG00000018188	0	0
ENSNBRG00000018189	0	0
ENSNBRG00000018190	0	0
ENSNBRG00000018191	0	0
ENSNBRG00000018192	0	0
ENSNBRG00000018193	39	63
ENSNBRG00000018194	0	0
ENSNBRG00000018195	0	0
ENSNBRG00000018196	0	0
ENSNBRG00000018197	0	0
ENSNBRG00000018198	0	0
ENSNBRG00000018199	0	0
ENSNBRG00000018200	0	0
ENSNBRG00000018201	0	0
ENSNBRG00000018202	0	0
ENSNBRG00000018203	39	64
ENSNBRG00000018204	0	0
ENSNBRG00000018205	0	0
ENSNBRG00000018206	0	0
ENSNBRG00000018207	741	749
ENSNBRG00000018208	0	0
ENSNBRG00000018209	0	0
ENSNBRG00000018210	0	0
ENSNBRG00000018211	0	0
ENSNBRG00000018212	28	51
ENSNBRG00000018213	0	0
ENSNBRG00000018214	0	0
ENSNBRG00000018215	0	0
ENSNBRG00000018216	33	57
ENSNBRG00000018217	0	0
ENSNBRG00000018218	0	0
ENSNBRG00000018219	0	0
ENSNBRG00000018220	0	0
ENSNBRG00000018221	0	0
ENSNBRG00000018222	0	0
ENSNBRG00000018223	0	0
ENSNBRG00000018224	0	0
ENSNBRG00000018225	0	0
ENSNBRG00000018226	0	0
ENSNBRG00000018227	0	0
ENSNBRG00000018228	23	34
ENSNBRG00000018229	0	0
ENSNBRG00000018230	626	654
ENSNBRG00000018231	0	0
ENSNBRG00000018232	0	0
ENSNBRG00000018233	0	0
ENSNBRG00000018234	0	0
ENSNBRG00000018235	0	0
ENSNBRG00000018236	0	0
ENSNBRG00000018237	0	0
ENSNBRG00000018238	0	0
ENSNBRG00000018239	0	0
ENSNBRG00000018240	0	0
ENSNBRG00000018241	0	0
ENSNBRG00000018242	0	0
ENSNBRG00000018243	0	0
ENSNBRG00000018244	0	0
ENSNBRG00000018245	0	0
ENSNBRG00000018246	0	0
ENSNBRG00000018247	0	0
ENSNBRG00000018248	62	87
ENSNBRG00000018249	0	0
ENSNBRG00000018250	0	0
ENSNBRG00000018251	0	0
ENSNBRG00000018252	0	0
ENSNBRG00000018253	0	0
ENSNBRG00000018254	0	0
ENSNBRG00000018255	0	0
ENSNBRG00000018256	0	0
ENSNBRG00000018257	0	0
ENSNBRG00000018258	0	0
ENSNBRG00000018259	0	0
ENSNBRG00000018260	0	0
ENSNBRG00000018261	0	0
ENSNBRG00000018262	0	0
ENSNBRG00000018263	0	0
ENSNBRG00000018264	0	0
ENSNBRG00000018265	0	0
ENSNBRG00000018266	0	0
ENSNBRG00000018267	0	0
ENSNBRG00000018268	0	0
ENSNBRG00000018269	0	0
ENSNBRG00000018270	0	0
ENSNBRG00000018271	0	0
ENSNBRG00000018272	0	0
ENSNBRG00000018273	0	0
ENSNBRG00000018274	0	0
ENSNBRG00000018275	0	0
ENSNBRG00000018276	0	0
ENSNBRG00000018277	0	0
ENSNBRG00000018278	0	0
ENSNBRG00000018279	0	0
ENSNBRG00000018280	0	0
ENSNBRG00000018281	0	0
ENSNBRG00000018282	0	0
ENSNBRG00000018283	0	0
ENSNBRG00000018284	0	0
ENSNBRG00000018285	0	0
ENSNBRG00000018286	0	0
ENSNBRG00000018287	0	0
ENSNBRG00000018288	0	0
ENSNBRG00000018289	0	0
ENSNBRG00000018290	0	0
ENSNBRG00000018291	0	0
ENSNBRG00000018292	0	0
ENSNBRG00000018293	0	0
ENSNBRG00000018294	0	0
ENSNBRG00000018295	32	39
ENSNBRG00000018296	0	0
ENSNBRG00000018297	0	0
ENSNBRG00000018298	0	0
ENSNBRG00000018299	0	0
ENSNBRG00000018300	0	0
ENSNBRG00000018301	0	0
ENSNBRG00000018302	0	0
ENSNBRG00000018303	0	0
ENSNBRG00000018304	37	74
ENSNBRG00000018305	0	0
ENSNBRG00000018306	0	0
ENSNBRG00000018307	0	0
ENSNBRG00000018308	0	0
ENSNBRG00000018309	0	0
ENSNBRG00000018310	0	0
ENSNBRG00000018311	0	0
ENSNBRG00000018312	0	0
ENSNBRG00000018313	0	0
ENSNBRG00000018314	61	70
ENSNBRG00000018315	0	0
ENSNBRG00000018316	0	0
ENSNBRG00000018317	0	0
ENSNBRG00000018318	0	0
ENSNBRG00000018319	0	0
ENSNBRG00000018320	0	0
ENSNBRG00000018321	0	0
ENSNBRG00000018322	0	0
ENSNBRG00000018323	0	0
ENSNBRG00000018324	0	0
ENSNBRG00000018325	0	0
ENSNBRG00000018326	0	0
ENSNBRG00000018327	0	0
ENSNBRG00000018328	66	90
ENSNBRG00000018329	0	0
ENSNBRG00000018330	291	331
ENSNBRG00000018331	0	0
ENSNBRG00000018332	0	0
ENSNBRG00000018333	0	0
ENSNBRG00000018334	0	0
ENSNBRG00000018335	0	0
ENSNBRG00000018336	0	0
ENSNBRG00000018337	33	49
ENSNBRG00000018338	2	15
ENSNBRG00000018339	0	0
ENSNBRG00000018340	0	0
ENSNBRG00000018341	0	0
ENSNBRG00000018342	0	0
ENSNBRG00000018343	0	0
ENSNBRG00000018344	0	0
ENSNBRG00000018345	0	0
ENSNBRG00000018346	28	31
ENSNBRG00000018347	0	0
ENSNBRG00000018348	0	0
ENSNBRG00000018349	0	0
ENSNBRG00000018350	0	0
ENSNBRG00000018351	1	10
ENSNBRG00000018352	0	0
ENSNBRG00000018353	0	0
ENSNBRG00000018354	0	0
ENSNBRG00000018355	0	0
ENSNBRG00000018356	0	0
ENSNBRG00000018357	33	62
ENSNBRG00000018358	0	0
ENSNBRG00000018359	0	0
ENSNBRG00000018360	0	0
ENSNBRG00000018361	0	0
ENSNBRG00000018362	0	0
ENSNBRG00000018363	0	0
ENSNBRG00000018364	0	0
ENSNBRG00000018365	0	0
ENSNBRG00000018366	0	0
ENSNBRG00000018367	0	0
ENSNBRG00000018368	12	17
ENSNBRG00000018369	0	0
ENSNBRG00000018370	0	0
ENSNBRG00000018371	0	0
ENSNBRG00000018372	0	0
ENSNBRG00000018373	0	0
ENSNBRG00000018374	0	0
ENSNBRG00000018375	0	0
ENSNBRG00000018376	0	0
ENSNBRG00000018377	0	0
ENSNBRG00000018378	0	0
ENSNBRG00000018379	0	0
ENSNBRG00000018380	0	0
ENSNBRG00000018381	0	0
ENSNBRG00000018382	0	0
ENSNBRG00000018383	10	18
ENSNBRG00000018384	0	0
ENSNBRG00000018385	0	0
ENSNBRG00000018386	67	79
ENSNBRG00000018387	0	0
ENSNBRG00000018388	504	506
ENSNBRG00000018389	0	0
ENSNBRG00000018390	0	0
ENSNBRG00000018391	0	0
ENSNBRG00000018392	0	0
ENSNBRG00000018393	0	0
ENSNBRG00000018394	17	21
ENSNBRG00000018395	0	0
ENSNBRG00000018396	0	0
ENSNBRG00000018397	0	0
ENSNBRG00000018398	0	0
ENSNBRG00000018399	0	0
ENSNBRG00000018400	0	0
ENSNBRG00000018401	0	0
ENSNBRG00000018402	795	807
ENSNBRG00000018403	0	0
ENSNBRG00000018404	0	0
ENSNBRG00000018405	0	0
ENSNBRG00000018406	0	0
ENSNBRG00000018407	0	0
ENSNBRG00000018408	0	0
ENSNBRG00000018409	0	0
ENSNBRG00000018410	0	0
ENSNBRG00000018411	0	0
ENSNBRG00000018412	0	0
ENSNBRG00000018413	0	0
ENSNBRG00000018414	0	0
ENSNBRG00000018415	0	0
ENSNBRG00000018416	0	0
ENSNBRG00000018417	0	0
ENSNBRG00000018418	0	0
ENSNBRG00000018419	0	0
ENSNBRG00000018420	0	0
ENSNBRG00000018421	142	168
ENSNBRG00000018422	0	0
ENSNBRG00000018423	0	0
ENSNBRG00000018424	0	0
ENSNBRG00000018425	0	0
ENSNBRG00000018426	99	133
ENSNBRG00000018427	0	0
ENSNBRG00000018428	0	0
ENSNBRG00000018429	0	0
ENSNBRG00000018430	0	0
ENSNBRG00000018431	0	0
ENSNBRG00000018432	0	0
ENSNBRG00000018433	0	0
ENSNBRG00000018434	0	0
ENSNBRG00000018435	0	0
ENSNBRG00000018436	0	0
ENSNBRG00000018437	0	0
ENSNBRG00000018438	0	0
ENSNBRG00000018439	0	0
ENSNBRG00000018440	0	0
ENSNBRG00000018441	50	72
ENSNBRG00000018442	0	0
ENSNBRG00000018443	0	0
ENSNBRG00000018444	0	0
ENSNBRG00000018445	0	0
ENSNBRG00000018446	0	0
ENSNBRG00000018447	0	0
ENSNBRG00000018448	0	0
ENSNBRG00000018449	0	0
ENSNBRG00000018450	0	0
ENSNBRG00000018451	0	0
ENSNBRG00000018452	0	0
ENSNBRG00000018453	0	0
ENSNBRG00000018454	0	0
ENSNBRG00000018455	56	92
ENSNBRG00000018456	0	0
ENSNBRG00000018457	0	0
ENSNBRG00000018458	0	0
ENSNBRG00000018459	0	0
ENSNBRG00000018460	0	0
ENSNBRG00000018461	0	0
ENSNBRG00000018462	738	766
ENSNBRG00000018463	0	0
ENSNBRG00000018464	0	0
ENSNBRG00000018465	0	0
ENSNBRG00000018466	29	67
ENSNBRG00000018467	0	0
ENSNBRG00000018468	0	0
ENSNBRG00000018469	0	0
ENSNBRG00000018470	1001	1016
ENSNBRG00000018471	0	0
ENSNBRG00000018472	0	0
ENSNBRG00000018473	0	0
ENSNBRG00000018474	0	0
ENSNBRG00000018475	0	0
ENSNBRG00000018476	0	0
ENSNBRG00000018477	0	0
ENSNBRG00000018478	259	287
ENSNBRG00000018479	123	135
ENSNBRG00000018480	0	0
ENSNBRG00000018481	0	0
ENSNBRG00000018482	0	0
ENSNBRG00000018483	0	0
ENSNBRG00000018484	0	0
ENSNBRG00000018485	241	255
ENSNBRG00000018486	0	0
ENSNBRG00000018487	0	0
ENSNBRG00000018488	0	0
ENSNBRG00000018489	0	0
ENSNBRG00000018490	43	54
ENSNBRG00000018491	0	0
ENSNBRG00000018492	0	0
ENSNBRG00000018493	0	0
ENSNBRG00000018494	0	0
ENSNBRG00000018495	0	0
ENSNBRG00000018496	0	0
ENSNBRG00000018497	0	0
ENSNBRG00000018498	0	0
ENSNBRG00000018499	0	0
ENSNBRG00000018500	0	0
ENSNBRG00000018501	0	0
ENSNBRG00000018502	0	0
ENSNBRG00000018503	0	0
ENSNBRG00000018504	0	0
ENSNBRG00000018505	0	0
ENSNBRG00000018506	0	0
ENSNBRG00000018507	0	0
ENSNBRG00000018508	39	59
ENSNBRG00000018509	24	43
ENSNBRG00000018510	0	0
ENSNBRG00000018511	0	0
ENSNBRG00000018512	0	0
ENSNBRG00000018513	0	0
ENSNBRG00000018514	0	0
ENSNBRG00000018515	0	0
ENSNBRG00000018516	0	0
ENSNBRG00000018517	32	39
ENSNBRG00000018518	0	0
ENSNBRG00000018519	0	0
ENSNBRG00000018520	0	0
ENSNBRG00000018521	0	0
ENSNBRG00000018522	0	0
ENSNBRG00000018523	0	0
ENSNBRG00000018524	0	0
ENSNBRG00000018525	0	0
ENSNBRG00000018526	0	0
ENSNBRG00000018527	0	0
ENSNBRG00000018528	0	0
ENSNBRG00000018529	0	0
ENSNBRG00000018530	0	0
ENSNBRG00000018531	0	0
ENSNBRG00000018532	0	0
ENSNBRG00000018533	0	0
ENSNBRG00000018534	0	0
ENSNBRG00000018535	0	0
ENSNBRG00000018536	0	0
ENSNBRG00000018537	0	0
ENSNBRG00000018538	0	0
ENSNBRG00000018539	0	0
ENSNBRG00000018540	0	0
ENSNBRG00000018541	0	0
ENSNBRG00000018542	0	0
ENSNBRG00000018543	0	0
ENSNBRG00000018544	0	0
ENSNBRG00000018545	0	0
ENSNBRG00000018546	0	0
ENSNBRG00000018547	0	0
ENSNBRG00000018548	0	0
ENSNBRG00000018549	0	0
ENSNBRG00000018550	0	0
ENSNBRG00000018551	0	0
ENSNBRG00000018552	0	0
ENSNBRG00000018553	0	0
ENSNBRG00000018554	0	0
ENSNBRG00000018555	0	0
ENSNBRG00000018556	0	0
ENSNBRG00000018557	0	0
ENSNBRG00000018558	0	0
ENSNBRG00000018559	0	0
ENSNBRG00000018560	0	0
ENSNBRG00000018561	0	0
ENSNBRG00000018562	0	0
ENSNBRG00000018563	0	0
ENSNBRG00000018564	120	131
ENSNBRG00000018565	0	0
ENSNBRG00000018566	0	0
ENSNBRG00000018567	0	0
ENSNBRG00000018568	0	0
ENSNBRG00000018569	507	547
ENSNBRG00000018570	0	0
ENSNBRG00000018571	0	0
ENSNBRG00000018572	0	0
ENSNBRG00000018573	41	78
ENSNBRG00000018574	0	0
ENSNBRG00000018575	0	0
ENSNBRG00000018576	0	0
ENSNBRG00000018577	0	0
ENSNBRG00000018578	0	0
ENSNBRG00000018579	0	0
ENSNBRG00000018580	0	0
ENSNBRG00000018581	0	0
ENSNBRG00000018582	0	0
ENSNBRG00000018583	0	0
ENSNBRG00000018584	0	0
ENSNBRG00000018585	0	0
ENSNBRG00000018586	0	0
ENSNBRG00000018587	0	0
ENSNBRG00000018588	0	0
ENSNBRG00000018589	0	0
ENSNBRG00000018590	0	0
ENSNBRG00000018591	0	0
ENSNBRG00000018592	0	0
ENSNBRG00000018593	0	0
ENSNBRG00000018594	0	0
ENSNBRG00000018595	0	0
ENSNBRG00000018596	0	0
ENSNBRG00000018597	1	9
ENSNBRG00000018598	10	14
ENSNBRG00000018599	0	0
ENSNBRG00000018600	0	0
ENSNBRG00000018601	42	60
ENSNBRG00000018602	0	0
ENSNBRG00000018603	0	0
ENSNBRG00000018604	0	0
ENSNBRG00000018605	0	0
ENSNBRG00000018606	0	0
ENSNBRG00000018607	0	0
ENSNBRG00000018608	0	0
ENSNBRG00000018609	0	0
ENSNBRG00000018610	0	0
ENSNBRG00000018611	0	0
ENSNBRG00000018612	0	0
ENSNBRG00000018613	0	0
ENSNBRG00000018614	0	0
ENSNBRG00000018615	0	0
ENSNBRG00000018616	0	0
ENSNBRG00000018617	0	0
ENSNBRG00000018618	49	71
ENSNBRG00000018619	0	0
ENSNBRG00000018620	0	0
ENSNBRG00000018621	0	0
ENSNBRG00000018622	0	0
ENSNBRG00000018623	0	0
ENSNBRG00000018624	0	0
ENSNBRG00000018625	0	0
ENSNBRG00000018626	0	0
ENSNBRG00000018627	0	0
ENSNBRG00000018628	0	0
ENSNBRG00000018629	0	0
ENSNBRG00000018630	0	0
ENSNBRG00000018631	0	0
ENSNBRG00000018632	0	0
ENSNBRG00000018633	0	0
ENSNBRG00000018634	0	0
ENSNBRG00000018635	0	0
ENSNBRG00000018636	0	0
ENSNBRG00000018637	0	0
ENSNBRG00000018638	0	0
ENSNBRG00000018639	0	0
ENSNBRG00000018640	0	0
ENSNBRG00000018641	0	0
ENSNBRG00000018642	0	0
ENSNBRG00000018643	0	0
ENSNBRG00000018644	0	0
ENSNBRG00000018645	0	0
ENSNBRG00000018646	187	225
ENSNBRG00000018647	0	0
ENSNBRG00000018648	0	0
ENSNBRG00000018649	0	0
ENSNBRG00000018650	0	0
ENSNBRG00000018651	0	0
ENSNBRG00000018652	0	0
ENSNBRG00000018653	0	0
ENSNBRG00000018654	0	0
ENSNBRG00000018655	0	0
ENSNBRG00000018656	0	0
ENSNBRG00000018657	340	352
ENSNBRG00000018658	0	0
ENSNBRG00000018659	0	0
ENSNBRG00000018660	0	0
ENSNBRG00000018661	18	41
ENSNBRG00000018662	0	0
ENSNBRG00000018663	0	0
ENSNBRG00000018664	0	0
ENSNBRG00000018665	91	124
ENSNBRG00000018666	0	0
ENSNBRG00000018667	0	0
ENSNBRG00000018668	0	0
ENSNBRG00000018669	288	329
ENSNBRG00000018670	0	0
ENSNBRG00000018671	0	0
ENSNBRG00000018672	0	0
ENSNBRG00000018673	0	0
ENSNBRG00000018674	6	41
ENSNBRG00000018675	0	0
ENSNBRG00000018676	0	0
ENSNBRG00000018677	0	0
ENSNBRG00000018678	0	0
ENSNBRG00000018679	0	0
ENSNBRG00000018680	0	0
ENSNBRG00000018681	0	0
ENSNBRG00000018682	0	0
ENSNBRG00000018683	0	0
ENSNBRG00000018684	0	0
ENSNBRG00000018685	0	0
ENSNBRG00000018686	0	0
ENSNBRG00000018687	0	0
ENSNBRG00000018688	0	0
ENSNBRG00000018689	0	0
ENSNBRG00000018690	10	27
ENSNBRG00000018691	35	73
ENSNBRG00000018692	0	0
ENSNBRG00000018693	0	0
ENSNBRG00000018694	0	0
ENSNBRG00000018695	22	53
ENSNBRG00000018696	9	43
ENSNBRG00000018697	0	0
ENSNBRG00000018698	16	57
ENSNBRG00000018699	0	0
ENSNBRG00000018700	0	0
ENSNBRG00000018701	0	0
ENSNBRG00000018702	0	0
ENSNBRG00000018703	0	0
ENSNBRG00000018704	0	0
ENSNBRG00000018705	0	0
ENSNBRG00000018706	172	193
ENSNBRG00000018707	29	52
ENSNBRG00000018708	0	0
ENSNBRG00000018709	0	0
ENSNBRG00000018710	0	0
ENSNBRG00000018711	0	0
ENSNBRG00000018712	0	0
ENSNBRG00000018713	0	0
ENSNBRG00000018714	0	0
ENSNBRG00000018715	0	0
ENSNBRG00000018716	0	0
ENSNBRG00000018717	0	0
ENSNBRG00000018718	0	0
ENSNBRG00000018719	0	0
ENSNBRG00000018720	0	0
ENSNBRG00000018721	0	0
ENSNBRG00000018722	0	0
ENSNBRG00000018723	0	0
ENSNBRG00000018724	0	0
ENSNBRG00000018725	0	0
ENSNBRG00000018726	0	0
ENSNBRG00000018727	0	0
ENSNBRG00000018728	0	0
ENSNBRG00000018729	0	0
ENSNBRG00000018730	61	67
ENSNBRG00000018731	4256	4258
ENSNBRG00000018732	0	0
ENSNBRG00000018733	0	0
ENSNBRG00000018734	0	0
ENSNBRG00000018735	0	0
ENSNBRG00000018736	0	0
ENSNBRG00000018737	0	0
ENSNBRG00000018738	0	0
ENSNBRG00000018739	0	0
ENSNBRG00000018740	0	0
ENSNBRG00000018741	0	0
ENSNBRG00000018742	0	0
ENSNBRG00000018743	0	0
ENSNBRG00000018744	0	0
ENSNBRG00000018745	1	27
ENSNBRG00000018746	0	0
ENSNBRG00000018747	0	0
ENSNBRG00000018748	0	0
ENSNBRG00000018749	0	0
ENSNBRG00000018750	0	0
ENSNBRG00000018751	0	0
ENSNBRG00000018752	0	0
ENSNBRG00000018753	0	0
ENSNBRG00000018754	0	0
ENSNBRG00000018755	0	0
ENSNBRG00000018756	0	0
ENSNBRG00000018757	0	0
ENSNBRG00000018758	0	0
ENSNBRG00000018759	0	0
ENSNBRG00000018760	0	0
ENSNBRG00000018761	0	0
ENSNBRG00000018762	0	0
ENSNBRG00000018763	0	0
ENSNBRG00000018764	0	0
ENSNBRG00000018765	0	0
ENSNBRG00000018766	145	174
ENSNBRG00000018767	0	0
ENSNBRG00000018768	0	0
ENSNBRG00000018769	0	0
ENSNBRG00000018770	0	0
ENSNBRG00000018771	0	0
ENSNBRG00000018772	0	0
ENSNBRG00000018773	0	0
ENSNBRG00000018774	0	0
ENSNBRG00000018775	0	0
ENSNBRG00000018776	0	0
ENSNBRG00000018777	0	0
ENSNBRG00000018778	0	0
ENSNBRG00000018779	0	0
ENSNBRG00000018780	0	0
ENSNBRG00000018781	0	0
ENSNBRG00000018782	0	0
ENSNBRG00000018783	0	0
ENSNBRG00000018784	0	0
ENSNBRG00000018785	0	0
ENSNBRG00000018786	0	0
ENSNBRG00000018787	0	0
ENSNBRG00000018788	0	0
ENSNBRG00000018789	0	0
ENSNBRG00000018790	0	0
ENSNBRG00000018791	0	0
ENSNBRG00000018792	0	0
ENSNBRG00000018793	0	0
ENSNBRG00000018794	0	0
ENSNBRG00000018795	2	22
ENSNBRG00000018796	0	0
ENSNBRG00000018797	0	0
ENSNBRG00000018798	0	0
ENSNBRG00000018799	0	0
ENSNBRG00000018800	0	0
ENSNBRG00000018801	0	0
ENSNBRG00000018802	0	0
ENSNBRG00000018803	0	0
ENSNBRG00000018804	0	0
ENSNBRG00000018805	0	0
ENSNBRG00000018806	85	110
ENSNBRG00000018807	0	0
ENSNBRG00000018808	0	0
ENSNBRG00000018809	6	8
ENSNBRG00000018810	0	0
ENSNBRG00000018811	0	0
ENSNBRG00000018812	0	0
ENSNBRG00000018813	0	0
ENSNBRG00000018814	0	0
ENSNBRG00000018815	0	0
ENSNBRG00000018816	0	0
ENSNBRG00000018817	0	0
ENSNBRG00000018818	21	29
ENSNBRG00000018819	0	0
ENSNBRG00000018820	0	0
ENSNBRG00000018821	0	0
ENSNBRG00000018822	0	0
ENSNBRG00000018823	0	0
ENSNBRG00000018824	0	0
ENSNBRG00000018825	0	0
ENSNBRG00000018826	0	0
ENSNBRG00000018827	0	0
ENSNBRG00000018828	0	0
ENSNBRG00000018829	0	0
ENSNBRG00000018830	0	0
ENSNBRG00000018831	0	0
ENSNBRG00000018832	0	0
ENSNBRG00000018833	0	0
ENSNBRG00000018834	0	0
ENSNBRG00000018835	0	0
ENSNBRG00000018836	35	38
ENSNBRG00000018837	0	0
ENSNBRG00000018838	0	0
ENSNBRG00000018839	0	0
ENSNBRG00000018840	0	0
ENSNBRG00000018841	0	0
ENSNBRG00000018842	0	0
ENSNBRG00000018843	0	0
ENSNBRG00000018844	0	0
ENSNBRG00000018845	0	0
ENSNBRG00000018846	0	0
ENSNBRG00000018847	0	0
ENSNBRG00000018848	0	0
ENSNBRG00000018849	0	0
ENSNBRG00000018850	0	0
ENSNBRG00000018851	0	0
ENSNBRG00000018852	0	0
ENSNBRG00000018853	0	0
ENSNBRG00000018854	0	0
ENSNBRG00000018855	0	0
ENSNBRG00000018856	0	0
ENSNBRG00000018857	0	0
ENSNBRG00000018858	0	0
ENSNBRG00000018859	0	0
ENSNBRG00000018860	31	71
ENSNBRG00000018861	0	0
ENSNBRG00000018862	0	0
ENSNBRG00000018863	19	54
ENSNBRG00000018864	0	0
ENSNBRG00000018865	30	53
ENSNBRG00000018866	0	0
ENSNBRG00000018867	0	0
ENSNBRG00000018868	0	0
ENSNBRG00000018869	0	0
ENSNBRG00000018870	0	0
ENSNBRG00000018871	0	0
ENSNBRG00000018872	0	0
ENSNBRG00000018873	0	0
ENSNBRG00000018874	0	0
ENSNBRG00000018875	0	0
ENSNBRG00000018876	0	0
ENSNBRG00000018877	0	0
ENSNBRG00000018878	0	0
ENSNBRG00000018879	0	0
ENSNBRG00000018880	0	0
ENSNBRG00000018881	0	0
ENSNBRG00000018882	0	0
ENSNBRG00000018883	0	0
ENSNBRG00000018884	0	0
ENSNBRG00000018885	0	0
ENSNBRG00000018886	0	0
ENSNBRG00000018887	0	0
ENSNBRG00000018888	0	0
ENSNBRG00000018889	0	0
ENSNBRG00000018890	0	0
ENSNBRG00000018891	0	0
ENSNBRG00000018892	0	0
ENSNBRG00000018893	0	0
ENSNBRG00000018894	0	0
ENSNBRG00000018895	0	0
ENSNBRG00000018896	0	0
ENSNBRG00000018897	0	0
ENSNBRG00000018898	27	42
ENSNBRG00000018899	1	37
ENSNBRG00000018900	0	0
ENSNBRG00000018901	0	0
ENSNBRG00000018902	0	0
ENSNBRG00000018903	0	0
ENSNBRG00000018904	0	0
ENSNBRG00000018905	0	0
ENSNBRG00000018906	0	0
ENSNBRG00000018907	0	0
ENSNBRG00000018908	0	0
ENSNBRG00000018909	0	0
ENSNBRG00000018910	0	0
ENSNBRG00000018911	0	0
ENSNBRG00000018912	0	0
ENSNBRG00000018913	0	0
ENSNBRG00000018914	0	0
ENSNBRG00000018915	0	0
ENSNBRG00000018916	0	0
ENSNBRG00000018917	0	0
ENSNBRG00000018918	0	0
ENSNBRG00000018919	0	0
ENSNBRG00000018920	0	0
ENSNBRG00000018921	121	126
ENSNBRG00000018922	0	0
ENSNBRG00000018923	0	0
ENSNBRG00000018924	0	0
ENSNBRG00000018925	29	47
ENSNBRG00000018926	0	0
ENSNBRG00000018927	0	0
